won,steamid,name,survived,kill_count,match_checksum,tournament
1,76561198050250233,iM,1,1,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561199063068840,w0nderful,0,1,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198050250233,iM,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198050250233,iM,0,2,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
1,76561198047829655,tory,1,1,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198116899423,ANa,0,2,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
1,76561198050250233,iM,1,1,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198116899423,ANa,0,2,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198116899423,ANa,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
1,76561198371036559,Kat,1,2,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198176878303,jL,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198013243326,Aleksib,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198809859276,twenty3,0,2,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561197990140855,zAAz,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198116899423,ANa,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198371036559,Kat,0,1,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561197990140855,zAAz,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198047829655,tory,0,0,4f4c3d9d0403aa1d,BLAST Bounty 2025 Season 1
0,76561198116899423,ANa,0,2,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198809859276,twenty3,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
1,76561199063068840,w0nderful,1,2,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198809859276,twenty3,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561197990140855,zAAz,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198246607476,b1t,0,1,ae43c12d258f7377,BLAST Bounty 2025 Season 1
1,76561198371036559,Kat,1,1,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198809859276,twenty3,1,1,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198246607476,b1t,1,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
1,76561198371036559,Kat,1,2,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561199063068840,w0nderful,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198246607476,b1t,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198176878303,jL,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561199063068840,w0nderful,0,1,ae43c12d258f7377,BLAST Bounty 2025 Season 1
1,76561198047829655,tory,1,1,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198116899423,ANa,0,1,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198371036559,Kat,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198246607476,b1t,0,1,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198809859276,twenty3,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198047829655,tory,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198116899423,ANa,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198246607476,b1t,1,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198809859276,twenty3,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561197990140855,zAAz,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198047829655,tory,0,0,ae43c12d258f7377,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198385657675,kauez,0,2,1d595f30e2271da8,BLAST Bounty 2025 Season 1
1,76561197989430253,karrigan,1,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198201620490,broky,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198120491311,dav1deuS,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198015308884,biguzera,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198015308884,biguzera,0,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561197989430253,karrigan,0,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198201620490,broky,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198068422762,frozen,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198068422762,frozen,0,2,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198201620490,broky,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198385657675,kauez,0,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
1,76561198201620490,broky,1,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
1,76561198377335846,snow,1,2,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198201620490,broky,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198066693739,EliGE,0,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198385657675,kauez,0,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
1,76561197997351207,rain,1,1,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561197997351207,rain,0,0,1d595f30e2271da8,BLAST Bounty 2025 Season 1
0,76561198066693739,EliGE,0,2,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
1,76561198015308884,biguzera,1,1,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561197997351207,rain,0,1,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,2,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,1,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198385657675,kauez,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198068422762,frozen,1,2,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
1,76561198385657675,kauez,1,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198068422762,frozen,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198015308884,biguzera,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198120491311,dav1deuS,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198068422762,frozen,1,1,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198385657675,kauez,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
1,76561198350342505,nqz,1,2,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198201620490,broky,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198201620490,broky,0,3,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
1,76561198377335846,snow,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561198068422762,frozen,0,0,b24037a3e9942c2a,BLAST Bounty 2025 Season 1
0,76561199009468655,ztr,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,1,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198015308884,biguzera,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,1,1,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
1,76561198310561479,PR,0,1,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,1,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198316706174,Tauson,0,1,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
1,76561198310561479,PR,1,2,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198120491311,dav1deuS,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
1,76561198350342505,nqz,0,2,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198316706174,Tauson,0,1,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198316706174,Tauson,1,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,1,1,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
1,76561198377335846,snow,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,1c84ce40cd34a0c4,BLAST Bounty 2025 Season 1
0,76561198098071693,sl3nd,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561199009468655,ztr,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561199009468655,ztr,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198120491311,dav1deuS,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198015308884,biguzera,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198316706174,Tauson,0,1,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,1,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198316706174,Tauson,0,1,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198098071693,sl3nd,0,1,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,2,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198316706174,Tauson,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198120491311,dav1deuS,0,1,b8bd9df442017102,BLAST Bounty 2025 Season 1
1,76561198098071693,sl3nd,1,1,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198034172415,REZ,0,0,b8bd9df442017102,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
1,76561199009468655,ztr,0,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,1,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198034172415,REZ,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198098071693,sl3nd,0,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198034172415,REZ,0,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198098071693,sl3nd,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198098071693,sl3nd,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,1,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561199009468655,ztr,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198034172415,REZ,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,2,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198385657675,kauez,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198377335846,snow,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561199009468655,ztr,0,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
1,76561198350342505,nqz,1,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,1,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198120491311,dav1deuS,0,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198310561479,PR,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198120491311,dav1deuS,0,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
1,76561198310561479,PR,1,2,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198350342505,nqz,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198316706174,Tauson,0,1,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198098071693,sl3nd,0,0,2632360dbef620f0,BLAST Bounty 2025 Season 1
0,76561198026724513,shr,0,0,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198065448360,story,1,1,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198026724513,shr,0,0,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561197994395491,roman,0,0,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198170631091,Krimbo,0,0,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198186878873,ag1L,0,1,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198186878873,ag1L,0,1,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561197994395491,roman,1,0,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198065448360,story,1,1,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561197997981170,MUTiRiS,1,0,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561197994395491,roman,0,0,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198186878873,ag1L,0,1,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198065448360,story,0,2,73bb2a47403d34e5,BLAST Bounty 2025 Season 1
0,76561198065448360,story,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198186878873,ag1L,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198026724513,shr,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197997981170,MUTiRiS,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198170631091,Krimbo,0,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
1,76561197994395491,roman,1,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197994395491,roman,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198065448360,story,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197997981170,MUTiRiS,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
1,76561198026724513,shr,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
1,76561198065448360,story,1,2,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198139604328,hyped,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197997981170,MUTiRiS,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197997981170,MUTiRiS,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198144926364,kyuubii,1,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198170631091,Krimbo,0,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
1,76561198065448360,story,1,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197961491680,tabseN,0,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198170631091,Krimbo,0,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198026724513,shr,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198026724513,shr,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197961491680,tabseN,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198170631091,Krimbo,1,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198144926364,kyuubii,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561197997981170,MUTiRiS,0,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
1,76561198186878873,ag1L,1,2,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198170631091,Krimbo,0,0,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198186878873,ag1L,0,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198186878873,ag1L,0,1,fa9fcdfe9c4fc7d1,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198028458803,blameF,0,1,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561199046478501,MATYS,1,1,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
1,76561199063238565,magixx,1,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561199063238565,magixx,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198081484775,sh1ro,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561199063238565,magixx,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561199063238565,magixx,1,1,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198995880877,zont1x,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198081484775,sh1ro,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561199046478501,MATYS,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198386265483,donk,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561199063238565,magixx,0,2,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
1,76561198028458803,blameF,1,1,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561199063238565,magixx,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198810597446,Burmylov,0,0,8738e4d8bcbc3539,BLAST Bounty 2025 Season 1
0,76561198031651584,KRIMZ,0,1,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561199063238565,magixx,0,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198028458803,blameF,0,1,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198028458803,blameF,0,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198028458803,blameF,0,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561199046478501,MATYS,0,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198810597446,Burmylov,1,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198810597446,Burmylov,0,1,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198810597446,Burmylov,0,1,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198045898864,chopper,0,1,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198045898864,chopper,1,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561199046478501,MATYS,0,1,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198028458803,blameF,1,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198810597446,Burmylov,1,1,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
1,76561199063238565,magixx,1,0,fe15b9d327fb1796,BLAST Bounty 2025 Season 1
0,76561198080114546,fame,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198080114546,fame,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197995817501,FL1T,0,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198044045107,electroNic,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197995817501,FL1T,0,2,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198055109028,ICY,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198055109028,ICY,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
1,76561198113666193,ZywOo,1,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,1,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198055109028,ICY,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,0,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
1,76561198044045107,electroNic,1,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198080114546,fame,0,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197995817501,FL1T,0,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
1,76561197973140692,mezii,1,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,0,2,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197978835160,flameZ,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
1,76561197995817501,FL1T,1,2,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197989744167,apEX,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197989744167,apEX,0,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
1,76561197995817501,FL1T,1,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197973140692,mezii,0,2,203387ea74a7261b,BLAST Bounty 2025 Season 1
1,76561197995817501,FL1T,1,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,0,0,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561197995817501,FL1T,0,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198080114546,fame,0,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
1,76561197973140692,mezii,1,1,203387ea74a7261b,BLAST Bounty 2025 Season 1
0,76561198044045107,electroNic,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
1,76561198014259134,FL4MUS,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561197973140692,mezii,0,1,e206729fcd4e0025,BLAST Bounty 2025 Season 1
1,76561197995817501,FL1T,1,1,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561197995817501,FL1T,0,1,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198055109028,ICY,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198044045107,electroNic,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561197995817501,FL1T,1,4,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561197989744167,apEX,1,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198080114546,fame,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,1,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561197995817501,FL1T,1,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198080114546,fame,1,1,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198055109028,ICY,1,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561197991272318,ropz,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198014259134,FL4MUS,0,0,e206729fcd4e0025,BLAST Bounty 2025 Season 1
0,76561198890491804,L00m1,0,2,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198071910365,isak,0,1,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198071910365,isak,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198086945950,hampus,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561197973140692,mezii,0,1,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
1,76561198071910365,isak,1,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198890491804,L00m1,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198086945950,hampus,0,3,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
1,76561198113666193,ZywOo,1,1,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
1,76561197978835160,flameZ,1,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198071910365,isak,1,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
1,76561197978835160,flameZ,1,3,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198086945950,hampus,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198113666193,ZywOo,1,1,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
1,76561198086945950,hampus,1,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198071910365,isak,0,1,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561198086945950,hampus,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561197989744167,apEX,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
1,76561198086945950,hampus,1,2,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561197991272318,ropz,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
0,76561197973140692,mezii,0,0,f5be5e4a4b5dfebe,BLAST Bounty 2025 Season 1
