checksum,demo_name,date,source,map,kill_count,assist_count,death_count,tournament,match_id,unique_name
ebcee65afcd51cc1,natus-vincere-vs-furia-m1-dust2,2025-02-01,esl,de_dust2,116,43,117,IEM Katowice 2025,94114,natus-vincere-vs-furia-m1-dust2_iem-katowice-2025
72cbe2c6ce383400,natus-vincere-vs-furia-m2-mirage,2025-02-01,esl,de_mirage,95,32,97,IEM Katowice 2025,94114,natus-vincere-vs-furia-m2-mirage_iem-katowice-2025
4a7f07789d54e3b7,natus-vincere-vs-spirit-m1-mirage,2025-02-03,esl,de_mirage,142,44,142,IEM Katowice 2025,94114,natus-vincere-vs-spirit-m1-mirage_iem-katowice-2025
9db7975699fd0241,natus-vincere-vs-spirit-m2-dust2-p1,2025-02-03,esl,de_dust2,23,8,24,IEM Katowice 2025,94114,natus-vincere-vs-spirit-m2-dust2-p1_iem-katowice-2025
8c8bbaa2641a47f5,natus-vincere-vs-spirit-m2-dust2-p2,2025-02-03,esl,de_dust2,5,3,7,IEM Katowice 2025,94114,natus-vincere-vs-spirit-m2-dust2-p2_iem-katowice-2025
e732cdb2060c513d,natus-vincere-vs-spirit-m2-dust2-p3,2025-02-03,esl,de_dust2,117,36,117,IEM Katowice 2025,94114,natus-vincere-vs-spirit-m2-dust2-p3_iem-katowice-2025
d283b059cd044a37,natus-vincere-vs-spirit-m2-dust2,2025-02-08,esl,de_dust2,191,73,191,IEM Katowice 2025,94114,natus-vincere-vs-spirit-m2-dust2_iem-katowice-2025
e5487aec09987be7,natus-vincere-vs-spirit-m3-nuke,2025-02-03,esl,de_nuke,207,60,207,IEM Katowice 2025,94114,natus-vincere-vs-spirit-m3-nuke_iem-katowice-2025
15ecd8037c10dd79,spirit-vs-astralis-m1-nuke,2025-02-02,esl,de_nuke,118,32,120,IEM Katowice 2025,94114,spirit-vs-astralis-m1-nuke_iem-katowice-2025
c4954bead7b0cea3,spirit-vs-astralis-m2-dust2-p1,2025-02-02,esl,de_dust2,15,5,16,IEM Katowice 2025,94114,spirit-vs-astralis-m2-dust2-p1_iem-katowice-2025
2582d0e2275df235,spirit-vs-astralis-m2-dust2-p2,2025-02-02,esl,de_dust2,99,36,100,IEM Katowice 2025,94114,spirit-vs-astralis-m2-dust2-p2_iem-katowice-2025
7c8d471088efabbd,the-mongolz-vs-eternal-fire-m1-anubis,2025-02-07,esl,de_anubis,128,49,129,IEM Katowice 2025,94114,the-mongolz-vs-eternal-fire-m1-anubis_iem-katowice-2025
4314a9bfc52002d9,the-mongolz-vs-eternal-fire-m2-mirage-p1,2025-02-07,esl,de_mirage,8,3,9,IEM Katowice 2025,94114,the-mongolz-vs-eternal-fire-m2-mirage-p1_iem-katowice-2025
cde638435845fd7f,the-mongolz-vs-eternal-fire-m2-mirage-p2,2025-02-07,esl,de_mirage,220,60,232,IEM Katowice 2025,94114,the-mongolz-vs-eternal-fire-m2-mirage-p2_iem-katowice-2025
12edef407a73615c,the-mongolz-vs-eternal-fire-m2-mirage-p3,2025-02-07,esl,de_mirage,39,12,39,IEM Katowice 2025,94114,the-mongolz-vs-eternal-fire-m2-mirage-p3_iem-katowice-2025
b4ed316595c9e3ee,the-mongolz-vs-liquid-m1-nuke-p1,2025-02-02,esl,de_nuke,54,14,55,IEM Katowice 2025,94114,the-mongolz-vs-liquid-m1-nuke-p1_iem-katowice-2025
9169550a6483bf72,the-mongolz-vs-liquid-m1-nuke-p2,2025-02-02,esl,de_nuke,41,12,42,IEM Katowice 2025,94114,the-mongolz-vs-liquid-m1-nuke-p2_iem-katowice-2025
551f82d6a90513c,the-mongolz-vs-liquid-m1-nuke-p3,2025-02-02,esl,de_nuke,59,15,59,IEM Katowice 2025,94114,the-mongolz-vs-liquid-m1-nuke-p3_iem-katowice-2025
9d28525a9109fae5,the-mongolz-vs-liquid-m2-mirage,2025-02-02,esl,de_mirage,141,51,141,IEM Katowice 2025,94114,the-mongolz-vs-liquid-m2-mirage_iem-katowice-2025
b3e630844838d64a,the-mongolz-vs-liquid-m3-ancient,2025-02-02,esl,de_ancient,153,67,156,IEM Katowice 2025,94114,the-mongolz-vs-liquid-m3-ancient_iem-katowice-2025
d1a36e7ffefcc2b,the-mongolz-vs-natus-vincere-m1-mirage,2025-02-04,esl,de_mirage,99,25,100,IEM Katowice 2025,94114,the-mongolz-vs-natus-vincere-m1-mirage_iem-katowice-2025
ff97bf15fec913cc,the-mongolz-vs-natus-vincere-m2-ancient,2025-02-04,esl,de_ancient,153,61,153,IEM Katowice 2025,94114,the-mongolz-vs-natus-vincere-m2-ancient_iem-katowice-2025
389c398779c40eb7,virtus-pro-vs-spirit-m1-train,2025-02-07,esl,de_train,106,30,106,IEM Katowice 2025,94114,virtus-pro-vs-spirit-m1-train_iem-katowice-2025
2d40aa7843420a75,virtus-pro-vs-spirit-m2-ancient,2025-02-07,esl,de_ancient,143,55,148,IEM Katowice 2025,94114,virtus-pro-vs-spirit-m2-ancient_iem-katowice-2025
fe4b8e62bc76e328,virtus-pro-vs-vitality-m1-anubis,2025-02-04,esl,de_anubis,130,41,130,IEM Katowice 2025,94114,virtus-pro-vs-vitality-m1-anubis_iem-katowice-2025
9762731cfede72e3,virtus-pro-vs-vitality-m2-inferno,2025-02-04,esl,de_inferno,119,51,121,IEM Katowice 2025,94114,virtus-pro-vs-vitality-m2-inferno_iem-katowice-2025
570f8248223e79f2,vitality-vs-3dmax-m1-inferno,2025-02-01,esl,de_inferno,235,72,235,IEM Katowice 2025,94114,vitality-vs-3dmax-m1-inferno_iem-katowice-2025
21962835eb0afc65,vitality-vs-3dmax-m2-nuke-p1,2025-02-01,esl,de_nuke,61,20,62,IEM Katowice 2025,94114,vitality-vs-3dmax-m2-nuke-p1_iem-katowice-2025
338bf45269a7603e,vitality-vs-3dmax-m2-nuke-p2,2025-02-01,esl,de_nuke,23,6,34,IEM Katowice 2025,94114,vitality-vs-3dmax-m2-nuke-p2_iem-katowice-2025
210aa16e681afeb,vitality-vs-3dmax-m2-nuke-p3,2025-02-01,esl,de_nuke,66,18,66,IEM Katowice 2025,94114,vitality-vs-3dmax-m2-nuke-p3_iem-katowice-2025
35700478db137ecd,vitality-vs-faze-m1-nuke,2025-02-02,esl,de_nuke,104,32,106,IEM Katowice 2025,94114,vitality-vs-faze-m1-nuke_iem-katowice-2025
383f3f966a667aac,vitality-vs-faze-m2-anubis,2025-02-02,esl,de_anubis,157,72,157,IEM Katowice 2025,94114,vitality-vs-faze-m2-anubis_iem-katowice-2025
da770bde2ceb32d,vitality-vs-faze-m3-dust2,2025-02-02,esl,de_dust2,250,82,250,IEM Katowice 2025,94114,vitality-vs-faze-m3-dust2_iem-katowice-2025
195047b6d1906fc4,vitality-vs-spirit-m1-dust2,2025-02-09,esl,de_dust2,128,45,128,IEM Katowice 2025,94114,vitality-vs-spirit-m1-dust2_iem-katowice-2025
da94e61682a859f4,vitality-vs-spirit-m2-nuke,2025-02-09,esl,de_nuke,111,25,111,IEM Katowice 2025,94114,vitality-vs-spirit-m2-nuke_iem-katowice-2025
9f4bfbc3b264416b,vitality-vs-spirit-m3-mirage,2025-02-09,esl,de_mirage,168,61,169,IEM Katowice 2025,94114,vitality-vs-spirit-m3-mirage_iem-katowice-2025
c7e4db4643f03b80,vitality-vs-the-mongolz-m1-mirage,2025-02-08,esl,de_mirage,141,47,141,IEM Katowice 2025,94114,vitality-vs-the-mongolz-m1-mirage_iem-katowice-2025
f500563a00bf8c99,vitality-vs-the-mongolz-m2-nuke,2025-02-08,esl,de_nuke,154,57,155,IEM Katowice 2025,94114,vitality-vs-the-mongolz-m2-nuke_iem-katowice-2025
28c465f3ee6bd47f,3dmax-vs-mibr-vertigo,2024-12-05,esl,de_vertigo,158,53,158,Perfect World Shanghai Major 2024,93102,3dmax-vs-mibr-vertigo_perfect-world-shanghai-major-2024
acf6b139f56e98ab,3dmax-vs-pain-dust2,2024-12-05,esl,de_dust2,166,56,166,Perfect World Shanghai Major 2024,93102,3dmax-vs-pain-dust2_perfect-world-shanghai-major-2024
ec6d6c73b46d11c0,big-vs-faze-m1-inferno,2024-12-06,esl,de_inferno,115,40,116,Perfect World Shanghai Major 2024,93102,big-vs-faze-m1-inferno_perfect-world-shanghai-major-2024
f4214f7df48008c1,big-vs-faze-m2-mirage,2024-12-06,esl,de_mirage,114,31,117,Perfect World Shanghai Major 2024,93102,big-vs-faze-m2-mirage_perfect-world-shanghai-major-2024
dbbf762636f7a70d,big-vs-pain-m1-vertigo,2024-12-06,esl,de_vertigo,154,55,154,Perfect World Shanghai Major 2024,93102,big-vs-pain-m1-vertigo_perfect-world-shanghai-major-2024
8863fb1ebba84df1,big-vs-pain-m2-vertigo,2024-12-06,esl,de_dust2,158,52,160,Perfect World Shanghai Major 2024,93102,big-vs-pain-m2-vertigo_perfect-world-shanghai-major-2024
4d8ded1a139bbd27,big-vs-pain-m3-mirage,2024-12-06,esl,de_mirage,120,39,120,Perfect World Shanghai Major 2024,93102,big-vs-pain-m3-mirage_perfect-world-shanghai-major-2024
681745a2b9b36b8b,faze-vs-furia-m1-inferno,2024-12-08,esl,de_inferno,116,44,117,Perfect World Shanghai Major 2024,93102,faze-vs-furia-m1-inferno_perfect-world-shanghai-major-2024
6a0a0abd5ac9d66e,faze-vs-furia-m2-dust2,2024-12-08,esl,de_dust2,132,43,132,Perfect World Shanghai Major 2024,93102,faze-vs-furia-m2-dust2_perfect-world-shanghai-major-2024
9d7f5d821f100013,faze-vs-furia-m3-mirage,2024-12-08,esl,de_mirage,149,41,152,Perfect World Shanghai Major 2024,93102,faze-vs-furia-m3-mirage_perfect-world-shanghai-major-2024
83e4fbd18cd20dca,faze-vs-heroic-ancient,2024-12-05,esl,de_ancient,142,40,147,Perfect World Shanghai Major 2024,93102,faze-vs-heroic-ancient_perfect-world-shanghai-major-2024
a9a03854402ccebc,faze-vs-wildcard-ancient,2024-12-05,esl,de_ancient,147,49,150,Perfect World Shanghai Major 2024,93102,faze-vs-wildcard-ancient_perfect-world-shanghai-major-2024
f10e0880161eacf8,furia-vs-liquid-inferno,2024-12-06,esl,de_inferno,142,65,143,Perfect World Shanghai Major 2024,93102,furia-vs-liquid-inferno_perfect-world-shanghai-major-2024
3fe31655cc583b78,furia-vs-pain-m1-vertigo,2024-12-07,esl,de_vertigo,164,53,164,Perfect World Shanghai Major 2024,93102,furia-vs-pain-m1-vertigo_perfect-world-shanghai-major-2024
668f0048bae3a840,furia-vs-pain-m2-mirage,2024-12-07,esl,de_mirage,145,47,146,Perfect World Shanghai Major 2024,93102,furia-vs-pain-m2-mirage_perfect-world-shanghai-major-2024
cac181c5b74593da,furia-vs-pain-m3-inferno,2024-12-07,esl,de_inferno,151,57,153,Perfect World Shanghai Major 2024,93102,furia-vs-pain-m3-inferno_perfect-world-shanghai-major-2024
5d82c197f1fb3742,g2-vs-3dmax-ancient,2024-12-06,esl,de_ancient,134,49,138,Perfect World Shanghai Major 2024,93102,g2-vs-3dmax-ancient_perfect-world-shanghai-major-2024
664f6d1460b54fe0,g2-vs-big-mirage,2024-12-05,esl,de_mirage,121,46,131,Perfect World Shanghai Major 2024,93102,g2-vs-big-mirage_perfect-world-shanghai-major-2024
e1cc574fa1fb85cf,g2-vs-faze-m1-ancient,2024-12-14,esl,de_ancient,132,43,134,Perfect World Shanghai Major 2024,93102,g2-vs-faze-m1-ancient_perfect-world-shanghai-major-2024
1c4087b5b67b4893,g2-vs-faze-m2-nuke,2024-12-14,esl,de_nuke,208,65,212,Perfect World Shanghai Major 2024,93102,g2-vs-faze-m2-nuke_perfect-world-shanghai-major-2024
a1b3c609bf8137ee,g2-vs-heroic-m1-ancient,2024-12-13,esl,de_ancient,132,46,137,Perfect World Shanghai Major 2024,93102,g2-vs-heroic-m1-ancient_perfect-world-shanghai-major-2024
78951c54d5b89f43,g2-vs-heroic-m2-nuke,2024-12-13,esl,de_nuke,147,42,150,Perfect World Shanghai Major 2024,93102,g2-vs-heroic-m2-nuke_perfect-world-shanghai-major-2024
741ea759430310d5,g2-vs-heroic-m3-mirage,2024-12-13,esl,de_mirage,191,53,194,Perfect World Shanghai Major 2024,93102,g2-vs-heroic-m3-mirage_perfect-world-shanghai-major-2024
be7592a0ed336b74,g2-vs-the-mongolz-inferno,2024-12-05,esl,de_inferno,148,43,148,Perfect World Shanghai Major 2024,93102,g2-vs-the-mongolz-inferno_perfect-world-shanghai-major-2024
ac8e5c6252db1914,gamerlegion-vs-wildcard-m1-dust2,2024-12-06,esl,de_dust2,163,47,163,Perfect World Shanghai Major 2024,93102,gamerlegion-vs-wildcard-m1-dust2_perfect-world-shanghai-major-2024
972dbb55aad22b11,gamerlegion-vs-wildcard-m2-ancient,2024-12-06,esl,de_ancient,151,59,171,Perfect World Shanghai Major 2024,93102,gamerlegion-vs-wildcard-m2-ancient_perfect-world-shanghai-major-2024
8f9b843b6ca827f0,gamerlegion-vs-wildcard-m3-anubis,2024-12-06,esl,de_anubis,127,42,127,Perfect World Shanghai Major 2024,93102,gamerlegion-vs-wildcard-m3-anubis_perfect-world-shanghai-major-2024
1eaf60db2b3ea175,heroic-vs-big-mirage,2024-12-05,esl,de_mirage,128,37,128,Perfect World Shanghai Major 2024,93102,heroic-vs-big-mirage_perfect-world-shanghai-major-2024
a607bf54206a996f,heroic-vs-natus-vincere-m1-mirage,2024-12-08,esl,de_mirage,105,28,109,Perfect World Shanghai Major 2024,93102,heroic-vs-natus-vincere-m1-mirage_perfect-world-shanghai-major-2024
d04c778ce7c7c19d,heroic-vs-natus-vincere-m2-nuke,2024-12-08,esl,de_nuke,113,32,118,Perfect World Shanghai Major 2024,93102,heroic-vs-natus-vincere-m2-nuke_perfect-world-shanghai-major-2024
de81313f67acf632,heroic-vs-natus-vincere-m3-ancient,2024-12-08,esl,de_ancient,157,54,163,Perfect World Shanghai Major 2024,93102,heroic-vs-natus-vincere-m3-ancient_perfect-world-shanghai-major-2024
35caae1cd19b2165,liquid-vs-gamerlegion-inferno,2024-12-05,esl,de_inferno,142,53,163,Perfect World Shanghai Major 2024,93102,liquid-vs-gamerlegion-inferno_perfect-world-shanghai-major-2024
a9726820737c06ab,mibr-vs-liquid-m1-mirage,2024-12-07,esl,de_mirage,95,38,96,Perfect World Shanghai Major 2024,93102,mibr-vs-liquid-m1-mirage_perfect-world-shanghai-major-2024
550b985a66c74143,mibr-vs-liquid-m2-nuke,2024-12-07,esl,de_nuke,144,45,145,Perfect World Shanghai Major 2024,93102,mibr-vs-liquid-m2-nuke_perfect-world-shanghai-major-2024
e2c504ef47a8744b,mibr-vs-liquid-m3-anubis,2024-12-07,esl,de_anubis,111,40,111,Perfect World Shanghai Major 2024,93102,mibr-vs-liquid-m3-anubis_perfect-world-shanghai-major-2024
784c2b49e66c4b7d,mibr-vs-mouz-m1-mirage,2024-12-08,esl,de_mirage,112,33,114,Perfect World Shanghai Major 2024,93102,mibr-vs-mouz-m1-mirage_perfect-world-shanghai-major-2024
d6eb00837fac017d,mibr-vs-mouz-m2-nuke,2024-12-08,esl,de_nuke,128,45,128,Perfect World Shanghai Major 2024,93102,mibr-vs-mouz-m2-nuke_perfect-world-shanghai-major-2024
9ce52500e7bd6ed8,mouz-vs-3dmax-m1-dust2,2024-12-06,esl,de_dust2,147,44,147,Perfect World Shanghai Major 2024,93102,mouz-vs-3dmax-m1-dust2_perfect-world-shanghai-major-2024
fb582ab0d92b58af,mouz-vs-3dmax-m2-nuke,2024-12-07,esl,de_nuke,164,44,177,Perfect World Shanghai Major 2024,93102,mouz-vs-3dmax-m2-nuke_perfect-world-shanghai-major-2024
c41bd8610a8ab9b6,mouz-vs-faze-inferno,2024-12-06,esl,de_inferno,137,59,137,Perfect World Shanghai Major 2024,93102,mouz-vs-faze-inferno_perfect-world-shanghai-major-2024
ee67dce02c26b312,mouz-vs-pain-nuke,2024-12-05,esl,de_nuke,121,37,126,Perfect World Shanghai Major 2024,93102,mouz-vs-pain-nuke_perfect-world-shanghai-major-2024
1ec3d3f6cf6f10be,mouz-vs-spirit-m1-nuke,2024-12-14,esl,de_nuke,130,43,142,Perfect World Shanghai Major 2024,93102,mouz-vs-spirit-m1-nuke_perfect-world-shanghai-major-2024
ab30e6c6bb29f880,mouz-vs-spirit-m2-ancient,2024-12-14,esl,de_ancient,116,48,131,Perfect World Shanghai Major 2024,93102,mouz-vs-spirit-m2-ancient_perfect-world-shanghai-major-2024
d538f36cb94c95e3,mouz-vs-spirit-m3-mirage,2024-12-14,esl,de_mirage,132,46,135,Perfect World Shanghai Major 2024,93102,mouz-vs-spirit-m3-mirage_perfect-world-shanghai-major-2024
d6edbce1ba18ad0a,mouz-vs-the-mongolz-mirage,2024-12-05,esl,de_mirage,187,50,187,Perfect World Shanghai Major 2024,93102,mouz-vs-the-mongolz-mirage_perfect-world-shanghai-major-2024
b2e2a4d89e1c7d63,natus-vincere-vs-gamerlegion-m1-nuke,2024-12-07,esl,de_nuke,121,34,122,Perfect World Shanghai Major 2024,93102,natus-vincere-vs-gamerlegion-m1-nuke_perfect-world-shanghai-major-2024
4f38eb5b1d370d88,natus-vincere-vs-gamerlegion-m2-mirage,2024-12-07,esl,de_mirage,142,40,143,Perfect World Shanghai Major 2024,93102,natus-vincere-vs-gamerlegion-m2-mirage_perfect-world-shanghai-major-2024
c15cf089fc3e505a,natus-vincere-vs-liquid-nuke,2024-12-05,esl,de_nuke,147,41,149,Perfect World Shanghai Major 2024,93102,natus-vincere-vs-liquid-nuke_perfect-world-shanghai-major-2024
993a3866aec86821,natus-vincere-vs-mibr-inferno,2024-12-05,esl,de_inferno,150,62,151,Perfect World Shanghai Major 2024,93102,natus-vincere-vs-mibr-inferno_perfect-world-shanghai-major-2024
614394a2c0c3e48,natus-vincere-vs-spirit-mirage,2024-12-06,esl,de_mirage,102,33,105,Perfect World Shanghai Major 2024,93102,natus-vincere-vs-spirit-mirage_perfect-world-shanghai-major-2024
25f8330ee031d4c5,spirit-vs-faze-m1-nuke,2024-12-15,esl,de_nuke,142,38,145,Perfect World Shanghai Major 2024,93102,spirit-vs-faze-m1-nuke_perfect-world-shanghai-major-2024
ae8acf53d96c9a40,spirit-vs-faze-m2-ancient,2024-12-15,esl,de_ancient,136,58,138,Perfect World Shanghai Major 2024,93102,spirit-vs-faze-m2-ancient_perfect-world-shanghai-major-2024
7ae9740a4a1599be,spirit-vs-faze-m3-dust2,2024-12-15,esl,de_dust2,161,50,165,Perfect World Shanghai Major 2024,93102,spirit-vs-faze-m3-dust2_perfect-world-shanghai-major-2024
95cf3723443424db,spirit-vs-furia-dust2,2024-12-05,esl,de_dust2,125,39,127,Perfect World Shanghai Major 2024,93102,spirit-vs-furia-dust2_perfect-world-shanghai-major-2024
823e1b1ec1f8acde,spirit-vs-heroic-m1-ancient,2024-12-07,esl,de_ancient,211,76,216,Perfect World Shanghai Major 2024,93102,spirit-vs-heroic-m1-ancient_perfect-world-shanghai-major-2024
7251ef81f4d63579,spirit-vs-heroic-m2-mirage,2024-12-07,esl,de_mirage,160,51,160,Perfect World Shanghai Major 2024,93102,spirit-vs-heroic-m2-mirage_perfect-world-shanghai-major-2024
cc72eab6abebddfb,spirit-vs-heroic-m3-dust2,2024-12-07,esl,de_dust2,121,46,135,Perfect World Shanghai Major 2024,93102,spirit-vs-heroic-m3-dust2_perfect-world-shanghai-major-2024
d62ae962a7eb3c3b,spirit-vs-liquid-m1-anubis,2024-12-12,esl,de_anubis,134,55,134,Perfect World Shanghai Major 2024,93102,spirit-vs-liquid-m1-anubis_perfect-world-shanghai-major-2024
8855159dbc2f9b32,spirit-vs-liquid-m2-dust2,2024-12-12,esl,de_dust2,153,53,154,Perfect World Shanghai Major 2024,93102,spirit-vs-liquid-m2-dust2_perfect-world-shanghai-major-2024
f807a7ad93891ce5,spirit-vs-wildcard-ancient,2024-12-05,esl,de_ancient,131,56,143,Perfect World Shanghai Major 2024,93102,spirit-vs-wildcard-ancient_perfect-world-shanghai-major-2024
9b81f93091aaeaf9,the-mongolz-vs-heroic-m1-mirage,2024-12-06,esl,de_mirage,130,37,132,Perfect World Shanghai Major 2024,93102,the-mongolz-vs-heroic-m1-mirage_perfect-world-shanghai-major-2024
6ae6208fb5c39fb0,the-mongolz-vs-heroic-m2-anubis,2024-12-06,esl,de_anubis,225,75,231,Perfect World Shanghai Major 2024,93102,the-mongolz-vs-heroic-m2-anubis_perfect-world-shanghai-major-2024
43c6e2fb9051e355,the-mongolz-vs-heroic-m3-ancient,2024-12-06,esl,de_ancient,125,45,128,Perfect World Shanghai Major 2024,93102,the-mongolz-vs-heroic-m3-ancient_perfect-world-shanghai-major-2024
540b5836270265df,the-mongolz-vs-mouz-m1-ancient,2024-12-12,esl,de_ancient,199,72,206,Perfect World Shanghai Major 2024,93102,the-mongolz-vs-mouz-m1-ancient_perfect-world-shanghai-major-2024
4267d9c850749520,the-mongolz-vs-mouz-m2-nuke,2024-12-12,esl,de_nuke,151,38,155,Perfect World Shanghai Major 2024,93102,the-mongolz-vs-mouz-m2-nuke_perfect-world-shanghai-major-2024
c243fc28328815c,vitality-vs-faze-m1-nuke,2024-12-13,esl,de_nuke,127,38,130,Perfect World Shanghai Major 2024,93102,vitality-vs-faze-m1-nuke_perfect-world-shanghai-major-2024
bc1d6ce5a6d3a4b7,vitality-vs-faze-m2-mirage,2024-12-13,esl,de_mirage,131,37,132,Perfect World Shanghai Major 2024,93102,vitality-vs-faze-m2-mirage_perfect-world-shanghai-major-2024
ef5428fc5dae1544,vitality-vs-faze-m3-anubis,2024-12-13,esl,de_anubis,142,54,142,Perfect World Shanghai Major 2024,93102,vitality-vs-faze-m3-anubis_perfect-world-shanghai-major-2024
78b35a05e1f27c73,vitality-vs-furia-mirage,2024-12-05,esl,de_mirage,186,57,194,Perfect World Shanghai Major 2024,93102,vitality-vs-furia-mirage_perfect-world-shanghai-major-2024
2740f54047c83411,vitality-vs-gamerlegion-mirage,2024-12-05,esl,de_mirage,133,34,136,Perfect World Shanghai Major 2024,93102,vitality-vs-gamerlegion-mirage_perfect-world-shanghai-major-2024
b3f709fcb800bb07,vitality-vs-mibr-m1-mirage,2024-12-06,esl,de_mirage,93,35,93,Perfect World Shanghai Major 2024,93102,vitality-vs-mibr-m1-mirage_perfect-world-shanghai-major-2024
294467d4121747c,vitality-vs-mibr-m2-anubis,2024-12-06,esl,de_anubis,104,43,105,Perfect World Shanghai Major 2024,93102,vitality-vs-mibr-m2-anubis_perfect-world-shanghai-major-2024
