team_name,team_page,player_name,player_country,player_nick,player_hltv_url,photo_player,player_flag,photo_player_path,player_flag_path
Wildcard,https://www.hltv.org/team/12257/wildcard,Peter 'stanislaw' Jarguz,Canada,stanislaw,https://www.hltv.org/player/8507/stanislaw,https://img-cdn.hltv.org/playerbodyshot/JgwjTYc9r08Orap4aDdLsu.png?ixlib=java-2.1.0&w=400&s=e9c3998a6e218dc3d604c35a4c6585d3,https://www.hltv.org/img/static/flags/30x20/CA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\wildcard-stanislaw.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\canada.png
Wildcard,https://www.hltv.org/team/12257/wildcard,Aran 'Sonic' Groesbeek,South Africa,Sonic,https://www.hltv.org/player/8711/sonic,https://img-cdn.hltv.org/playerbodyshot/5YJtZsQN3oBwM1mGRC8Ghz.png?ixlib=java-2.1.0&w=400&s=c26bb1fb094cccf4e14488a482bde9c6,https://www.hltv.org/img/static/flags/30x20/ZA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\wildcard-Sonic.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\south-africa.png
Wildcard,https://www.hltv.org/team/12257/wildcard,Love 'phzy' Smidebrant,Sweden,phzy,https://www.hltv.org/player/16726/phzy,https://img-cdn.hltv.org/playerbodyshot/x-3cb4vZQ4fMi9zuyaomOz.png?ixlib=java-2.1.0&w=400&s=b6f44d17db199c50360b5f6210f1a0f8,https://www.hltv.org/img/static/flags/30x20/SE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\wildcard-phzy.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\sweden.png
Wildcard,https://www.hltv.org/team/12257/wildcard,Tim 'susp' Ångström,Sweden,susp,https://www.hltv.org/player/21163/susp,https://img-cdn.hltv.org/playerbodyshot/wJzF_1IYQiz12h7URBwLQS.png?ixlib=java-2.1.0&w=400&s=5d4e97a8681953b9fa5bacd60b9ec807,https://www.hltv.org/img/static/flags/30x20/SE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\wildcard-susp.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\sweden.png
Wildcard,https://www.hltv.org/team/12257/wildcard,Josh 'JBa' Barutt,United States,JBa,https://www.hltv.org/player/21665/jba,https://img-cdn.hltv.org/playerbodyshot/LZMUb7JyHKSoeopYnQMcAu.png?ixlib=java-2.1.0&w=400&s=77b2eb9b5965c24051485f365dd6e888,https://www.hltv.org/img/static/flags/30x20/US.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\wildcard-JBa.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\united-states.png
FlyQuest,https://www.hltv.org/team/12774/flyquest,Christopher 'dexter' Nong,Australia,dexter,https://www.hltv.org/player/9115/dexter,https://img-cdn.hltv.org/playerbodyshot/LQOwi8lgg9rUj7l3BQqcPq.png?ixlib=java-2.1.0&w=400&s=ee537361781d0e3b7ef9f3a3e71fe170,https://www.hltv.org/img/static/flags/30x20/AU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\flyquest-dexter.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\australia.png
FlyQuest,https://www.hltv.org/team/12774/flyquest,Jay 'Liazz' Tregillgas,Australia,Liazz,https://www.hltv.org/player/10588/liazz,https://img-cdn.hltv.org/playerbodyshot/EnS7YOCizPld1d-Xsa89Vm.png?ixlib=java-2.1.0&w=400&s=652cf58940408cf99768e3df21335389,https://www.hltv.org/img/static/flags/30x20/AU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\flyquest-Liazz.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\australia.png
FlyQuest,https://www.hltv.org/team/12774/flyquest,Joshua 'INS' Potter,Australia,INS,https://www.hltv.org/player/11140/ins,https://img-cdn.hltv.org/playerbodyshot/qUXSKeWZf91ryR353mvbZQ.png?ixlib=java-2.1.0&w=400&s=ca13b0dda11cd8dc19ed9e8d3ffa2e0d,https://www.hltv.org/img/static/flags/30x20/AU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\flyquest-INS.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\australia.png
FlyQuest,https://www.hltv.org/team/12774/flyquest,Declan 'Vexite' Portelli,Australia,Vexite,https://www.hltv.org/player/17384/vexite,https://img-cdn.hltv.org/playerbodyshot/XEhQyOcmn-t3ZFFjq-TFRe.png?ixlib=java-2.1.0&w=400&s=7fe06bfda58b7deaea0a26b190ae4447,https://www.hltv.org/img/static/flags/30x20/AU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\flyquest-Vexite.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\australia.png
FlyQuest,https://www.hltv.org/team/12774/flyquest,Iulian 'regali' Harjău,Romania,regali,https://www.hltv.org/player/20123/regali,https://img-cdn.hltv.org/playerbodyshot/_scGv5JxEZr4KSAT0l07LB.png?ixlib=java-2.1.0&w=400&s=c5e315c8fbd3f2055d6b334a8d00b029,https://www.hltv.org/img/static/flags/30x20/RO.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\flyquest-regali.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\romania.png
Complexity,https://www.hltv.org/team/5005/complexity,Johnny 'JT' Theodosiou,South Africa,JT,https://www.hltv.org/player/11630/jt,https://img-cdn.hltv.org/playerbodyshot/KbItlJ0iHoEyxhsryVoc8K.png?ixlib=java-2.1.0&w=400&s=d384902dcc0c8f659a4f2dadb38df3cd,https://www.hltv.org/img/static/flags/30x20/ZA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\complexity-JT.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\south-africa.png
Complexity,https://www.hltv.org/team/5005/complexity,Håkon 'hallzerk' Fjærli,Norway,hallzerk,https://www.hltv.org/player/12840/hallzerk,https://img-cdn.hltv.org/playerbodyshot/HiYI-jTWrTZnaVeiwrmfOr.png?ixlib=java-2.1.0&w=400&s=c8cc6cb6c3cf052b3e13083dc6a04a00,https://www.hltv.org/img/static/flags/30x20/NO.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\complexity-hallzerk.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\norway.png
Complexity,https://www.hltv.org/team/5005/complexity,Michael 'Grim' Wince,United States,Grim,https://www.hltv.org/player/13578/grim,https://img-cdn.hltv.org/playerbodyshot/c_DYuRsOCWn88t8EQ5D1Hl.png?ixlib=java-2.1.0&w=400&s=405e7275966d9dc030f1bd199b7b8b06,https://www.hltv.org/img/static/flags/30x20/US.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\complexity-Grim.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\united-states.png
Complexity,https://www.hltv.org/team/5005/complexity,Danny 'Cxzi' Strzelczyk,United States,Cxzi,https://www.hltv.org/player/17353/cxzi,https://img-cdn.hltv.org/playerbodyshot/aeHYtXKu6o_GBw0xTE3Cra.png?ixlib=java-2.1.0&w=400&s=9db82ea8a4d6f1f74bcea4d3c471843b,https://www.hltv.org/img/static/flags/30x20/US.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\complexity-Cxzi.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\united-states.png
Complexity,https://www.hltv.org/team/5005/complexity,Nick 'nicx' Lee,United States,nicx,https://www.hltv.org/player/21620/nicx,https://img-cdn.hltv.org/playerbodyshot/zCU18hdj2ejvBSPznihf43.png?ixlib=java-2.1.0&w=400&s=eb6cdb7f69f30c384c34a5539360393e,https://www.hltv.org/img/static/flags/30x20/US.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\complexity-nicx.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\united-states.png
SAW,https://www.hltv.org/team/10567/saw,Christopher 'MUTiRiS' Fernandes,Portugal,MUTiRiS,https://www.hltv.org/player/630/mutiris,https://img-cdn.hltv.org/playerbodyshot/77uP2xLI6km__f13duVcff.png?ixlib=java-2.1.0&w=400&s=d5f8d28861af0b00a6126a86e25fe658,https://www.hltv.org/img/static/flags/30x20/PT.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\saw-MUTiRiS.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\portugal.png
SAW,https://www.hltv.org/team/10567/saw,Ricardo 'roman' Oliveira,Portugal,roman,https://www.hltv.org/player/2241/roman,https://img-cdn.hltv.org/playerbodyshot/f37Yu0QpoPlAnkIeyDbeLG.png?ixlib=java-2.1.0&w=400&s=0842ab20bab4250a2e4db22b212b4054,https://www.hltv.org/img/static/flags/30x20/PT.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\saw-roman.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\portugal.png
SAW,https://www.hltv.org/team/10567/saw,João 'story' Vieira,Portugal,story,https://www.hltv.org/player/20462/story,https://img-cdn.hltv.org/playerbodyshot/TopQ_vo39y6FYY5zg67oua.png?ixlib=java-2.1.0&w=400&s=e6d3d0aac650d870e9fa912872ed1338,https://www.hltv.org/img/static/flags/30x20/PT.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\saw-story.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\portugal.png
SAW,https://www.hltv.org/team/10567/saw,André 'Ag1l' Gil,Portugal,Ag1l,https://www.hltv.org/player/21014/ag1l,https://img-cdn.hltv.org/playerbodyshot/dbUmS8xa3po6a4yYch96Pw.png?ixlib=java-2.1.0&w=400&s=ea504f31c6bd2083c008ec8244837aa6,https://www.hltv.org/img/static/flags/30x20/PT.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\saw-Ag1l.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\portugal.png
SAW,https://www.hltv.org/team/10567/saw,José 'Shr' Gil,Portugal,Shr,https://www.hltv.org/player/21136/shr,https://img-cdn.hltv.org/playerbodyshot/LC28RYM7mvaHBHuH8hSVXG.png?ixlib=java-2.1.0&w=400&s=ea39f15bf8c5c3aa7e5fa36143233e68,https://www.hltv.org/img/static/flags/30x20/PT.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\saw-Shr.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\portugal.png
Passion UA,https://www.hltv.org/team/12426/passion-ua,Oleksii 'Topa' Topchiienko,Ukraine,Topa,https://www.hltv.org/player/17008/topa,https://img-cdn.hltv.org/playerbodyshot/z7zEInGepzkVRmIi5vWHxe.png?ixlib=java-2.1.0&w=400&s=a7ed5a1d2b3ab9e29901f846a79faec6,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\passion-ua-Topa.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
Passion UA,https://www.hltv.org/team/12426/passion-ua,Vladyslav 'Kvem' Korol,Ukraine,Kvem,https://www.hltv.org/player/21452/kvem,https://img-cdn.hltv.org/playerbodyshot/1g2pOCo2thkohWEcxt-iuz.png?ixlib=java-2.1.0&w=400&s=b6539b0ae208c2343e30df9882768a16,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\passion-ua-Kvem.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
Passion UA,https://www.hltv.org/team/12426/passion-ua,Dmytro 'jambo' Semera,Ukraine,jambo,https://www.hltv.org/player/23046/jambo,https://img-cdn.hltv.org/playerbodyshot/-3LZX_owUYIACL5qUe4IwC.png?ixlib=java-2.1.0&w=400&s=79e14b9c645a0fd3989db937136d2e4b,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\passion-ua-jambo.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
Passion UA,https://www.hltv.org/team/12426/passion-ua,Nikita 'jackasmo' Skyba,Ukraine,jackasmo,https://www.hltv.org/player/23414/jackasmo,https://img-cdn.hltv.org/playerbodyshot/9bMMdzcXA4q-CofyJbLveO.png?ixlib=java-2.1.0&w=400&s=83bd45871a26e5788ee9c75070071367,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\passion-ua-jackasmo.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
Passion UA,https://www.hltv.org/team/12426/passion-ua,Eduard 'zeRRoFIX' Petrovskyi,Ukraine,zeRRoFIX,https://www.hltv.org/player/23415/zerrofix,https://img-cdn.hltv.org/playerbodyshot/462oufqCiZoEsxM_NKiX3t.png?ixlib=java-2.1.0&w=400&s=48bb2fc4432773637aa6c903415587c7,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\passion-ua-zeRRoFIX.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
Imperial,https://www.hltv.org/team/9455/imperial,Vinicius 'VINI' Figueiredo,Brazil,VINI,https://www.hltv.org/player/12822/vini,https://img-cdn.hltv.org/playerbodyshot/O99-UTP2Xgj7EHjSKNJYWf.png?ixlib=java-2.1.0&w=400&s=5c170a60ebdb62c33d5c0cb504a9c61c,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\imperial-VINI.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
Imperial,https://www.hltv.org/team/9455/imperial,Santino 'try' Rigal,Argentina,try,https://www.hltv.org/player/19869/try,https://img-cdn.hltv.org/playerbodyshot/v901Rbo7t0c9KGZ7cNjAXJ.png?ixlib=java-2.1.0&w=400&s=16cd86a5fd563931c0c959357cf4c16c,https://www.hltv.org/img/static/flags/30x20/AR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\imperial-try.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\argentina.png
Imperial,https://www.hltv.org/team/9455/imperial,Richard 'chayJESUS' Seidy,Brazil,chayJESUS,https://www.hltv.org/player/20026/chayjesus,https://img-cdn.hltv.org/playerbodyshot/VOE4TMNAbFGTFIa70r_W6O.png?ixlib=java-2.1.0&w=400&s=ec66acdce396550f9f050c5958418635,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\imperial-chayJESUS.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
Imperial,https://www.hltv.org/team/9455/imperial,Lucas 'decenty' Bacelar,Brazil,decenty,https://www.hltv.org/player/20183/decenty,https://img-cdn.hltv.org/playerbodyshot/2WX4YZhrf9TiyE8C5hqDgD.png?ixlib=java-2.1.0&w=400&s=3be196b6f10acd88c4b8ddf004930b6e,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\imperial-decenty.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
Imperial,https://www.hltv.org/team/9455/imperial,Kaiky 'noway' Santos,Brazil,noway,https://www.hltv.org/player/22564/noway,https://img-cdn.hltv.org/playerbodyshot/T5_qMjsTJw_ybJm5K28mKh.png?ixlib=java-2.1.0&w=400&s=c0a4fbe8c0921ecc6512c3155ca9ad30,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\imperial-noway.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
B8,https://www.hltv.org/team/11241/b8,Daniil 'headtr1ck' Valitov,Ukraine,headtr1ck,https://www.hltv.org/player/19592/headtr1ck,https://img-cdn.hltv.org/playerbodyshot/i5N4ko_kA_F3p9iVd6DjHV.png?ixlib=java-2.1.0&w=400&s=04e20ce1347c1b6bc6a883de2243bb8f,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\b8-headtr1ck.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
B8,https://www.hltv.org/team/11241/b8,Alexey 'alex666' Yarmoshchuk,Ukraine,alex666,https://www.hltv.org/player/20112/alex666,https://img-cdn.hltv.org/playerbodyshot/xASWv-0x_yEQfmEy6dLwYC.png?ixlib=java-2.1.0&w=400&s=36edab687b93cb75875102fd8861b3d7,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\b8-alex666.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
B8,https://www.hltv.org/team/11241/b8,Andrii 'npl' Kukharskyi,Ukraine,npl,https://www.hltv.org/player/21708/npl,https://img-cdn.hltv.org/playerbodyshot/5f06v_riW3OAUhiEfQe7K9.png?ixlib=java-2.1.0&w=400&s=9145f316b604f867624e39f94475bb53,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\b8-npl.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
B8,https://www.hltv.org/team/11241/b8,Artem 'kensizor' Kapran,Ukraine,kensizor,https://www.hltv.org/player/22842/kensizor,https://img-cdn.hltv.org/playerbodyshot/hX-mkO7p4n0h1psGpiAiPp.png?ixlib=java-2.1.0&w=400&s=eaa0b811a21f1dfec1017675dac26a73,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\b8-kensizor.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
B8,https://www.hltv.org/team/11241/b8,Dmytro 'esenthial' Tsvir,Ukraine,esenthial,https://www.hltv.org/player/23643/esenthial,https://img-cdn.hltv.org/playerbodyshot/A2vv3wonABDL4einNNduKr.png?ixlib=java-2.1.0&w=400&s=d9158a34ade65649e98dcf4ee2fe3ba3,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\b8-esenthial.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
Rare Atom,https://www.hltv.org/team/11514/rare-atom,YuLun 'Summer' Cai,China,Summer,https://www.hltv.org/player/7028/summer,https://img-cdn.hltv.org/playerbodyshot/DnAF3PibqQ_JUPJjDyACIf.png?ixlib=java-2.1.0&w=400&s=a65d5755368cbc6fe49fd3a859369d1d,https://www.hltv.org/img/static/flags/30x20/CN.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\rare-atom-Summer.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\china.png
Rare Atom,https://www.hltv.org/team/11514/rare-atom,HaoWen 'somebody' Xu,China,somebody,https://www.hltv.org/player/8605/somebody,https://img-cdn.hltv.org/playerbodyshot/a_G6zvQmC_CzY3SIRQAoq3.png?ixlib=java-2.1.0&w=400&s=6a6176ebca65d3a9e5eec8e8ec37f6b2,https://www.hltv.org/img/static/flags/30x20/CN.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\rare-atom-somebody.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\china.png
Rare Atom,https://www.hltv.org/team/11514/rare-atom,Andrew 'kaze' Khong,Malaysia,kaze,https://www.hltv.org/player/8950/kaze,https://img-cdn.hltv.org/playerbodyshot/uod5uSOpw1c9twuOnB11om.png?ixlib=java-2.1.0&w=400&s=e577165139313e99e2b3c8217ffbd5e7,https://www.hltv.org/img/static/flags/30x20/MY.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\rare-atom-kaze.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\malaysia.png
Rare Atom,https://www.hltv.org/team/11514/rare-atom,Junhao 'ChildKing' Peng,China,ChildKing,https://www.hltv.org/player/19681/childking,https://img-cdn.hltv.org/playerbodyshot/1R7LNHYJcdMqDhTdB9Q_Eh.png?ixlib=java-2.1.0&w=400&s=937757ee1112d00f65a40aea1a9cc5c9,https://www.hltv.org/img/static/flags/30x20/CN.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\rare-atom-ChildKing.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\china.png
Rare Atom,https://www.hltv.org/team/11514/rare-atom,Yihang 'L1haNg' Li,China,L1haNg,https://www.hltv.org/player/21825/l1hang,https://img-cdn.hltv.org/playerbodyshot/udEvAXni68PnTL73j35_uy.png?ixlib=java-2.1.0&w=400&s=8c093cdf46cb45b696042f95ec70b241,https://www.hltv.org/img/static/flags/30x20/CN.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\rare-atom-L1haNg.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\china.png
M80,https://www.hltv.org/team/12376/m80,Fritz 'slaxz-' Dietrich,Germany,slaxz-,https://www.hltv.org/player/15370/slaxz,https://img-cdn.hltv.org/playerbodyshot/G9IOoF803xmSwOULYUsfKE.png?ixlib=java-2.1.0&w=400&s=7751833cd1513ed22a5fe4886ae51a95,https://www.hltv.org/img/static/flags/30x20/DE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\m80-slaxz-.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\germany.png
M80,https://www.hltv.org/team/12376/m80,Michael 'Swisher' Schmid,United States,Swisher,https://www.hltv.org/player/16599/swisher,https://img-cdn.hltv.org/playerbodyshot/FVcHag5HHOaWTZxMpzURKZ.png?ixlib=java-2.1.0&w=400&s=e0ce628e2a266a512054c020b5ade13c,https://www.hltv.org/img/static/flags/30x20/US.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\m80-Swisher.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\united-states.png
M80,https://www.hltv.org/team/12376/m80,Ethan 'reck' Serrano,United States,reck,https://www.hltv.org/player/17378/reck,https://img-cdn.hltv.org/playerbodyshot/ycADLPRDZVWTaVe9LTbHye.png?ixlib=java-2.1.0&w=400&s=892e3c8ca31154b4838f28606a4953f3,https://www.hltv.org/img/static/flags/30x20/US.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\m80-reck.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\united-states.png
M80,https://www.hltv.org/team/12376/m80,Elias 's1n' Stein,Germany,s1n,https://www.hltv.org/player/20104/s1n,https://img-cdn.hltv.org/playerbodyshot/vqiQrd2QgrFd-kwD4wGbKc.png?ixlib=java-2.1.0&w=400&s=ffc0b624cc4d85ca898412b947a46a69,https://www.hltv.org/img/static/flags/30x20/DE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\m80-s1n.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\germany.png
M80,https://www.hltv.org/team/12376/m80,Mason 'Lake' Sanderson,United States,Lake,https://www.hltv.org/player/22921/lake,https://img-cdn.hltv.org/playerbodyshot/lQoPGxaDlBMoY-IYTJi0uq.png?ixlib=java-2.1.0&w=400&s=d84b3276c0d5cda545ab6f74ba8e27ec,https://www.hltv.org/img/static/flags/30x20/US.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\m80-Lake.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\united-states.png
ENCE,https://www.hltv.org/team/4869/ence,Lukas 'gla1ve' Rossander,Denmark,gla1ve,https://www.hltv.org/player/7412/gla1ve,https://img-cdn.hltv.org/playerbodyshot/rmhcyMm07eizLfRX3PK4sF.png?ixlib=java-2.1.0&w=400&s=c8dae3cf6607c1131b3d66efd06713a2,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\ence-gla1ve.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
ENCE,https://www.hltv.org/team/4869/ence,Viktor 'sdy' Orudzhev,Ukraine,sdy,https://www.hltv.org/player/12731/sdy,https://img-cdn.hltv.org/playerbodyshot/YB87cT--W5ukZ86Mz4tgre.png?ixlib=java-2.1.0&w=400&s=037de3e3fe76c0f336c6cbb3807b373c,https://www.hltv.org/img/static/flags/30x20/UA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\ence-sdy.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\ukraine.png
ENCE,https://www.hltv.org/team/4869/ence,Paavo 'podi' Heiskanen,Finland,podi,https://www.hltv.org/player/21815/podi,https://img-cdn.hltv.org/playerbodyshot/IXZEbE7250OEDChyH92ywI.png?ixlib=java-2.1.0&w=400&s=305bca8f70cc1327b372e2739c453f71,https://www.hltv.org/img/static/flags/30x20/FI.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\ence-podi.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\finland.png
ENCE,https://www.hltv.org/team/4869/ence,Ryan 'Neityu' Aubry,France,Neityu,https://www.hltv.org/player/21972/neityu,https://img-cdn.hltv.org/playerbodyshot/p9SJOKI0ix7y8ResegO_Fq.png?ixlib=java-2.1.0&w=400&s=bf6be97100e1d4c9d697b6bde6748a65,https://www.hltv.org/img/static/flags/30x20/FR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\ence-Neityu.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\france.png
ENCE,https://www.hltv.org/team/4869/ence,Kacper 'xKacpersky' Gabara,Poland,xKacpersky,https://www.hltv.org/player/23372/xkacpersky,https://img-cdn.hltv.org/playerbodyshot/x3S9Tt1QdUNjd6ZO40SsRj.png?ixlib=java-2.1.0&w=400&s=640222c4635218d0b66f1747d0ad4c2d,https://www.hltv.org/img/static/flags/30x20/PL.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\ence-xKacpersky.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\poland.png
fnatic,https://www.hltv.org/team/4991/fnatic,Freddy 'KRIMZ' Johansson,Sweden,KRIMZ,https://www.hltv.org/player/7528/krimz,https://img-cdn.hltv.org/playerbodyshot/YiWFODbUirDqksHWdja1yn.png?ixlib=java-2.1.0&w=400&s=3749b88b776d967e2f737812a7b3f001,https://www.hltv.org/img/static/flags/30x20/SE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\fnatic-KRIMZ.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\sweden.png
fnatic,https://www.hltv.org/team/4991/fnatic,Benjamin 'blameF' Bremer,Denmark,blameF,https://www.hltv.org/player/15165/blamef,https://img-cdn.hltv.org/playerbodyshot/k_xs0i2R1kn71XOuyC3X_d.png?ixlib=java-2.1.0&w=400&s=c00a766ce5c010087cb369aa7c68fd10,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\fnatic-blameF.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
