checksum,game,demo_path,demo_name,date,source,type,share_code,map,server_name,client_name,tick_count,tickrate,framerate,game_type,game_mode,game_mode_str,is_ranked,duration,network_protocol,build_number,kill_count,assist_count,death_count,shot_count,winner_name,winner_side,overtime_count,max_rounds,has_vac_live_ban,match_id,unique_name
73d8dd4c53f2dd83,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95059_vitality-vs-3dmax-m2-dust2.dem,E8292_M95059_vitality-vs-3dmax-m2-dust2,2025-03-08,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,153132,64.0,79.629181,2392.0,14069,10329,0,0,casual,0,136,44,137,2678,Team B,3,0,24,0,95292,E8292_M95059_vitality-vs-3dmax-m2-dust2_esl-pro-league-season-21
6ea75381310514a8,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95068_liquid-vs-furia-m1-dust2.dem,E8292_M95068_liquid-vs-furia-m1-dust2,2025-03-08,esl,GOTV,,de_dust2,ESL Match Server #2,SourceTV Demo,209417,64.0,78.825183,3272.0,14069,10329,0,0,casual,0,151,65,152,4488,Team A,2,0,24,0,95292,E8292_M95068_liquid-vs-furia-m1-dust2_esl-pro-league-season-21
f50ec9e8c8c3f83b,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95068_liquid-vs-furia-m2-anubis.dem,E8292_M95068_liquid-vs-furia-m2-anubis,2025-03-08,esl,GOTV,,de_anubis,ESL Match Server #2,SourceTV Demo,186183,64.0,78.410794,2909.0,14069,10329,0,0,casual,0,126,42,126,3292,Team A,2,0,24,0,95292,E8292_M95068_liquid-vs-furia-m2-anubis_esl-pro-league-season-21
279b7e8cba6ce639,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95069_spirit-vs-saw-m1-dust2.dem,E8292_M95069_spirit-vs-saw-m1-dust2,2025-03-08,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,135570,64.0,82.137394,2118.0,14069,10329,0,0,casual,0,87,24,87,1811,Team B,3,0,24,0,95292,E8292_M95069_spirit-vs-saw-m1-dust2_esl-pro-league-season-21
88410e60ae363ac7,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95069_spirit-vs-saw-m2-train.dem,E8292_M95069_spirit-vs-saw-m2-train,2025-03-08,esl,GOTV,,de_train,ESL Match Server #1,SourceTV Demo,178344,64.0,81.961235,2786.0,14069,10329,0,0,casual,0,135,42,135,2767,Team A,2,0,24,0,95292,E8292_M95069_spirit-vs-saw-m2-train_esl-pro-league-season-21
93bb7326f8e9e09d,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95111_falcons-vs-3dmax-m1-inferno.dem,E8292_M95111_falcons-vs-3dmax-m1-inferno,2025-03-09,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,213056,64.0,78.396215,3329.0,14069,10329,0,0,casual,0,154,53,154,3880,Team B,3,0,24,0,95292,E8292_M95111_falcons-vs-3dmax-m1-inferno_esl-pro-league-season-21
81ea565a7e069177,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95111_falcons-vs-3dmax-m2-ancient.dem,E8292_M95111_falcons-vs-3dmax-m2-ancient,2025-03-09,esl,GOTV,,de_ancient,ESL Match Server #2,SourceTV Demo,172958,64.0,77.919689,2702.0,14069,10329,0,0,casual,0,136,47,137,3261,Team B,3,0,24,0,95292,E8292_M95111_falcons-vs-3dmax-m2-ancient_esl-pro-league-season-21
afb138a9e6cf7fd2,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95111_falcons-vs-3dmax-m3-dust2.dem,E8292_M95111_falcons-vs-3dmax-m3-dust2,2025-03-09,esl,GOTV,,de_dust2,ESL Match Server #2,SourceTV Demo,125654,64.0,79.45135,1963.0,14069,10329,0,0,casual,0,93,36,93,2143,Team B,3,0,24,0,95292,E8292_M95111_falcons-vs-3dmax-m3-dust2_esl-pro-league-season-21
783278a1f41b51e4,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p1.dem,E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p1,2025-03-09,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,73069,64.0,80.49255,1141.0,14069,10329,0,1,competitive,0,66,19,66,1193,Team A,3,0,24,0,95292,E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p1_esl-pro-league-season-21
2bb3ece11b02a2a2,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p2.dem,E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p2,2025-03-09,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,90063,64.0,96.54371,1407.0,14069,10329,0,1,competitive,0,72,22,72,1353,TYLOO,3,0,24,0,95292,E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p2_esl-pro-league-season-21
a0fb39554a271ff5,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p3.dem,E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p3,2025-03-09,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,123229,64.0,96.336104,1925.0,14069,10329,0,0,casual,0,101,31,101,2124,GamerLegion,2,2,24,0,95292,E8292_M95116_gamerlegion-vs-tyloo-m1-ancient-p3_esl-pro-league-season-21
e051b4303f8fa62f,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95116_gamerlegion-vs-tyloo-m2-inferno.dem,E8292_M95116_gamerlegion-vs-tyloo-m2-inferno,2025-03-09,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,380829,64.0,80.173109,5950.0,14069,10329,0,0,casual,0,261,95,262,5650,Team B,2,3,24,0,95292,E8292_M95116_gamerlegion-vs-tyloo-m2-inferno_esl-pro-league-season-21
f37042420c1c4a49,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95118_g2-vs-saw-m1-nuke.dem,E8292_M95118_g2-vs-saw-m1-nuke,2025-03-09,esl,GOTV,,de_nuke,ESL Match Server #2,SourceTV Demo,154059,64.0,79.437059,2407.0,14069,10329,0,0,casual,0,108,32,110,2675,Team A,2,0,24,0,95292,E8292_M95118_g2-vs-saw-m1-nuke_esl-pro-league-season-21
c01ee5006ce9320,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95118_g2-vs-saw-m2-dust2.dem,E8292_M95118_g2-vs-saw-m2-dust2,2025-03-09,esl,GOTV,,de_dust2,ESL Match Server #2,SourceTV Demo,168949,64.0,79.500947,2639.0,14069,10329,0,0,casual,0,128,39,128,2811,Team A,2,0,24,0,95292,E8292_M95118_g2-vs-saw-m2-dust2_esl-pro-league-season-21
bccb41894d00539e,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95122_spirit-vs-the-mongolz-m1-anubis.dem,E8292_M95122_spirit-vs-the-mongolz-m1-anubis,2025-03-09,esl,GOTV,,de_anubis,ESL Match Server #1,SourceTV Demo,171914,64.0,83.672748,2686.0,14069,10329,0,0,casual,0,122,39,122,3010,Team A,2,0,24,0,95292,E8292_M95122_spirit-vs-the-mongolz-m1-anubis_esl-pro-league-season-21
12643b7a7070a5ec,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95122_spirit-vs-the-mongolz-m2-dust2.dem,E8292_M95122_spirit-vs-the-mongolz-m2-dust2,2025-03-09,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,218302,64.0,82.387683,3410.0,14069,10329,0,0,casual,0,140,36,140,3660,Team B,3,0,24,0,95292,E8292_M95122_spirit-vs-the-mongolz-m2-dust2_esl-pro-league-season-21
74bbdd0a06664212,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95126_pain-vs-natus-vincere-m1-train.dem,E8292_M95126_pain-vs-natus-vincere-m1-train,2025-03-09,esl,GOTV,,de_train,ESL Match Server #2,SourceTV Demo,286759,64.0,92.447098,4480.0,14069,10329,0,0,casual,0,210,85,210,4049,Natus Vincere,3,1,24,0,95292,E8292_M95126_pain-vs-natus-vincere-m1-train_esl-pro-league-season-21
16b311f2b6c74b78,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95126_pain-vs-natus-vincere-m2-mirage.dem,E8292_M95126_pain-vs-natus-vincere-m2-mirage,2025-03-09,esl,GOTV,,de_mirage,ESL Match Server #2,SourceTV Demo,157076,64.0,78.92828,2454.0,14069,10329,0,0,casual,0,121,52,121,2870,Team B,3,0,24,0,95292,E8292_M95126_pain-vs-natus-vincere-m2-mirage_esl-pro-league-season-21
d2693f279cd15669,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95128_vitality-vs-mouz-m1-inferno.dem,E8292_M95128_vitality-vs-mouz-m1-inferno,2025-03-09,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,152824,64.0,82.270214,2387.0,14069,10329,0,0,casual,0,119,44,122,3024,Team A,2,0,24,0,95292,E8292_M95128_vitality-vs-mouz-m1-inferno_esl-pro-league-season-21
bf2f4cefae40fc7,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95128_vitality-vs-mouz-m2-dust2.dem,E8292_M95128_vitality-vs-mouz-m2-dust2,2025-03-09,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,158619,64.0,80.818402,2478.0,14069,10329,0,0,casual,0,124,43,124,2977,Team B,3,0,24,0,95292,E8292_M95128_vitality-vs-mouz-m2-dust2_esl-pro-league-season-21
f6804c21a9e7a191,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95139_liquid-vs-eternal-fire-m1-inferno.dem,E8292_M95139_liquid-vs-eternal-fire-m1-inferno,2025-03-09,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,223703,64.0,79.490701,3495.0,14069,10329,0,0,casual,0,150,60,152,4231,Team B,3,0,24,0,95292,E8292_M95139_liquid-vs-eternal-fire-m1-inferno_esl-pro-league-season-21
a3429bc01e14e67c,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95139_liquid-vs-eternal-fire-m2-train.dem,E8292_M95139_liquid-vs-eternal-fire-m2-train,2025-03-09,esl,GOTV,,de_train,ESL Match Server #1,SourceTV Demo,286353,64.0,79.566384,4474.0,14069,10329,0,0,casual,0,240,86,242,4840,Team A,2,2,24,0,95292,E8292_M95139_liquid-vs-eternal-fire-m2-train_esl-pro-league-season-21
169e6f8be6c49771,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95145_furia-vs-mibr-m1-anubis.dem,E8292_M95145_furia-vs-mibr-m1-anubis,2025-03-09,esl,GOTV,,de_anubis,ESL Match Server #2,SourceTV Demo,220190,64.0,78.661919,3440.0,14069,10329,0,0,casual,0,128,55,132,3650,Team B,3,0,24,0,95292,E8292_M95145_furia-vs-mibr-m1-anubis_esl-pro-league-season-21
56eed125fc908468,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95145_furia-vs-mibr-m2-mirage.dem,E8292_M95145_furia-vs-mibr-m2-mirage,2025-03-09,esl,GOTV,,de_mirage,ESL Match Server #2,SourceTV Demo,305815,64.0,79.812892,4778.0,14069,10329,0,0,casual,0,235,80,239,5368,Team A,2,2,24,0,95292,E8292_M95145_furia-vs-mibr-m2-mirage_esl-pro-league-season-21
f984663567c5ea8f,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95145_furia-vs-mibr-m3-inferno.dem,E8292_M95145_furia-vs-mibr-m3-inferno,2025-03-09,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,144277,64.0,78.455191,2254.0,14069,10329,0,0,casual,0,85,33,86,2898,Team B,3,0,24,0,95292,E8292_M95145_furia-vs-mibr-m3-inferno_esl-pro-league-season-21
934fd6d378f2e63,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95169_the-mongolz-vs-3dmax-m1-dust2.dem,E8292_M95169_the-mongolz-vs-3dmax-m1-dust2,2025-03-10,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,152744,64.0,79.919531,2386.0,14069,10329,0,0,casual,0,111,47,111,3283,Team A,2,0,24,0,95292,E8292_M95169_the-mongolz-vs-3dmax-m1-dust2_esl-pro-league-season-21
751d95d827414fa0,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95169_the-mongolz-vs-3dmax-m2-ancient.dem,E8292_M95169_the-mongolz-vs-3dmax-m2-ancient,2025-03-10,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,167952,64.0,80.14253,2624.0,14069,10329,0,0,casual,0,132,46,132,3244,Team B,3,0,24,0,95292,E8292_M95169_the-mongolz-vs-3dmax-m2-ancient_esl-pro-league-season-21
448c7966b81b74c0,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95174_saw-vs-gamerlegion-m1-train.dem,E8292_M95174_saw-vs-gamerlegion-m1-train,2025-03-10,esl,GOTV,,de_train,ESL Match Server #2,SourceTV Demo,165158,64.0,79.524419,2580.0,14069,10329,0,0,casual,0,116,39,116,2424,Team B,3,0,24,0,95292,E8292_M95174_saw-vs-gamerlegion-m1-train_esl-pro-league-season-21
2b8872443cd256b3,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95174_saw-vs-gamerlegion-m2-inferno.dem,E8292_M95174_saw-vs-gamerlegion-m2-inferno,2025-03-10,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,232137,64.0,79.063965,3627.0,14069,10329,0,0,casual,0,145,57,145,3586,Team B,3,0,24,0,95292,E8292_M95174_saw-vs-gamerlegion-m2-inferno_esl-pro-league-season-21
bcb1ea405e2edce9,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95174_saw-vs-gamerlegion-m3-ancient.dem,E8292_M95174_saw-vs-gamerlegion-m3-ancient,2025-03-10,esl,GOTV,,de_ancient,ESL Match Server #2,SourceTV Demo,180463,64.0,79.540263,2819.0,14069,10329,0,0,casual,0,141,39,141,3752,Team A,2,0,24,0,95292,E8292_M95174_saw-vs-gamerlegion-m3-ancient_esl-pro-league-season-21
7a0d04d2abb161f2,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95176_mouz-vs-liquid-m1-ancient.dem,E8292_M95176_mouz-vs-liquid-m1-ancient,2025-03-10,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,188982,64.0,80.114837,2952.0,14069,10329,0,0,casual,0,127,50,128,3668,Team A,2,0,24,0,95292,E8292_M95176_mouz-vs-liquid-m1-ancient_esl-pro-league-season-21
f52e6c4b9fc5325a,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95176_mouz-vs-liquid-m2-nuke.dem,E8292_M95176_mouz-vs-liquid-m2-nuke,2025-03-10,esl,GOTV,,de_nuke,ESL Match Server #1,SourceTV Demo,133529,64.0,79.658198,2086.0,14069,10329,0,0,casual,0,121,45,124,2571,Team B,3,0,24,0,95292,E8292_M95176_mouz-vs-liquid-m2-nuke_esl-pro-league-season-21
818a8c0b64989692,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95180_eternal-fire-vs-pain-m1-nuke.dem,E8292_M95180_eternal-fire-vs-pain-m1-nuke,2025-03-10,esl,GOTV,,de_nuke,ESL Match Server #2,SourceTV Demo,213567,64.0,76.991906,3336.0,14069,10329,0,0,casual,0,141,36,147,3594,Team A,2,0,24,0,95292,E8292_M95180_eternal-fire-vs-pain-m1-nuke_esl-pro-league-season-21
ce7964377b43c8a7,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95180_eternal-fire-vs-pain-m2-inferno.dem,E8292_M95180_eternal-fire-vs-pain-m2-inferno,2025-03-10,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,189314,64.0,77.960784,2958.0,14069,10329,0,0,casual,0,122,53,123,3225,Team B,3,0,24,0,95292,E8292_M95180_eternal-fire-vs-pain-m2-inferno_esl-pro-league-season-21
89ed12e19c0337be,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95187_g2-vs-natus-vincere-m1-mirage.dem,E8292_M95187_g2-vs-natus-vincere-m1-mirage,2025-03-10,esl,GOTV,,de_mirage,ESL Match Server #1,SourceTV Demo,210654,64.0,79.043452,3291.0,14069,10329,0,0,casual,0,136,39,136,3247,Team B,3,0,24,0,95292,E8292_M95187_g2-vs-natus-vincere-m1-mirage_esl-pro-league-season-21
212729ad59192921,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95187_g2-vs-natus-vincere-m2-ancient.dem,E8292_M95187_g2-vs-natus-vincere-m2-ancient,2025-03-10,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,153278,64.0,80.725564,2394.0,14069,10329,0,0,casual,0,130,41,130,3394,Team A,2,0,24,0,95292,E8292_M95187_g2-vs-natus-vincere-m2-ancient_esl-pro-league-season-21
5067baaa1d750411,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95197_falcons-vs-furia-m1-train.dem,E8292_M95197_falcons-vs-furia-m1-train,2025-03-10,esl,GOTV,,de_train,ESL Match Server #2,SourceTV Demo,237176,64.0,79.568151,3705.0,14069,10329,0,0,casual,0,199,68,199,4301,Team B,2,1,24,0,95292,E8292_M95197_falcons-vs-furia-m1-train_esl-pro-league-season-21
8e18c7460516290e,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95197_falcons-vs-furia-m2-mirage.dem,E8292_M95197_falcons-vs-furia-m2-mirage,2025-03-10,esl,GOTV,,de_mirage,ESL Match Server #2,SourceTV Demo,267837,64.0,79.075526,4184.0,14069,10329,0,0,casual,0,194,64,196,4596,Team A,3,1,24,0,95292,E8292_M95197_falcons-vs-furia-m2-mirage_esl-pro-league-season-21
c52b61b01b6cb748,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95197_falcons-vs-furia-m3-dust2.dem,E8292_M95197_falcons-vs-furia-m3-dust2,2025-03-10,esl,GOTV,,de_dust2,ESL Match Server #2,SourceTV Demo,209975,64.0,79.218598,3280.0,14069,10329,0,0,casual,0,152,59,152,3966,Team B,3,0,24,0,95292,E8292_M95197_falcons-vs-furia-m3-dust2_esl-pro-league-season-21
2ae2c11a10d8a5e0,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95216_liquid-vs-3dmax-m1-inferno.dem,E8292_M95216_liquid-vs-3dmax-m1-inferno,2025-03-11,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,192800,64.0,80.61919,3012.0,14069,10329,0,0,casual,0,139,56,140,3921,Team A,2,0,24,0,95292,E8292_M95216_liquid-vs-3dmax-m1-inferno_esl-pro-league-season-21
e33ed675fa851661,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95216_liquid-vs-3dmax-m2-ancient.dem,E8292_M95216_liquid-vs-3dmax-m2-ancient,2025-03-11,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,137878,64.0,78.945218,2154.0,14069,10329,0,0,casual,0,128,47,128,2680,Team A,2,0,24,0,95292,E8292_M95216_liquid-vs-3dmax-m2-ancient_esl-pro-league-season-21
2086802a2c39728a,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95216_liquid-vs-3dmax-m3-anubis.dem,E8292_M95216_liquid-vs-3dmax-m3-anubis,2025-03-11,esl,GOTV,,de_anubis,ESL Match Server #1,SourceTV Demo,136906,64.0,79.517532,2139.0,14069,10329,0,0,casual,0,100,26,100,2314,Team B,3,0,24,0,95292,E8292_M95216_liquid-vs-3dmax-m3-anubis_esl-pro-league-season-21
e624daf06db20767,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95222_falcons-vs-eternal-fire-m1-inferno.dem,E8292_M95222_falcons-vs-eternal-fire-m1-inferno,2025-03-11,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,193458,64.0,80.075778,3022.0,14069,10329,0,0,casual,0,128,42,128,3046,Team B,3,0,24,0,95292,E8292_M95222_falcons-vs-eternal-fire-m1-inferno_esl-pro-league-season-21
ff6770d991c74059,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95222_falcons-vs-eternal-fire-m2-mirage.dem,E8292_M95222_falcons-vs-eternal-fire-m2-mirage,2025-03-11,esl,GOTV,,de_mirage,ESL Match Server #1,SourceTV Demo,240800,64.0,80.366029,3762.0,14069,10329,0,0,casual,0,189,48,190,4065,Team B,2,1,24,0,95292,E8292_M95222_falcons-vs-eternal-fire-m2-mirage_esl-pro-league-season-21
2ddc2be86fa12489,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95222_falcons-vs-eternal-fire-m3-dust2.dem,E8292_M95222_falcons-vs-eternal-fire-m3-dust2,2025-03-11,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,191759,64.0,80.012684,2996.0,14069,10329,0,0,casual,0,127,47,127,3221,Team B,3,0,24,0,95292,E8292_M95222_falcons-vs-eternal-fire-m3-dust2_esl-pro-league-season-21
bed0fceea179054e,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95229_g2-vs-gamerlegion-m1-inferno.dem,E8292_M95229_g2-vs-gamerlegion-m1-inferno,2025-03-11,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,227560,64.0,79.123207,3555.0,14069,10329,0,0,casual,0,154,51,157,4545,Team A,2,0,24,0,95292,E8292_M95229_g2-vs-gamerlegion-m1-inferno_esl-pro-league-season-21
ca30292e2ff10fcf,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95229_g2-vs-gamerlegion-m2-nuke.dem,E8292_M95229_g2-vs-gamerlegion-m2-nuke,2025-03-11,esl,GOTV,,de_nuke,ESL Match Server #1,SourceTV Demo,184656,64.0,78.9026,2885.0,14069,10329,0,0,casual,0,146,42,146,3106,Team B,3,0,24,0,95292,E8292_M95229_g2-vs-gamerlegion-m2-nuke_esl-pro-league-season-21
9e1cf5b873234aeb,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95268_eternal-fire-vs-spirit-m1-nuke.dem,E8292_M95268_eternal-fire-vs-spirit-m1-nuke,2025-03-13,esl,GOTV,,de_nuke,ESL Match Server #1,SourceTV Demo,341735,64.0,79.764375,5339.0,14069,10329,0,0,casual,0,224,62,232,5226,Team B,3,2,24,0,95292,E8292_M95268_eternal-fire-vs-spirit-m1-nuke_esl-pro-league-season-21
86a459bbe154e5f,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95268_eternal-fire-vs-spirit-m2-anubis.dem,E8292_M95268_eternal-fire-vs-spirit-m2-anubis,2025-03-13,esl,GOTV,,de_anubis,ESL Match Server #1,SourceTV Demo,222244,64.0,80.597926,3472.0,14069,10329,0,0,casual,0,142,48,142,3804,Team B,3,0,24,0,95292,E8292_M95268_eternal-fire-vs-spirit-m2-anubis_esl-pro-league-season-21
19ac7316a998299,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95268_eternal-fire-vs-spirit-m3-mirage.dem,E8292_M95268_eternal-fire-vs-spirit-m3-mirage,2025-03-13,esl,GOTV,,de_mirage,ESL Match Server #1,SourceTV Demo,175263,64.0,81.022279,2738.0,14069,10329,0,0,casual,0,111,31,111,2857,Team B,3,0,24,0,95292,E8292_M95268_eternal-fire-vs-spirit-m3-mirage_esl-pro-league-season-21
aa21d647a98121b6,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95274_mouz-vs-g2-m1-inferno.dem,E8292_M95274_mouz-vs-g2-m1-inferno,2025-03-13,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,213578,64.0,80.820497,3337.0,14069,10329,0,0,casual,0,159,59,162,3809,Team B,3,0,24,0,95292,E8292_M95274_mouz-vs-g2-m1-inferno_esl-pro-league-season-21
228afa585beb1969,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95274_mouz-vs-g2-m2-nuke.dem,E8292_M95274_mouz-vs-g2-m2-nuke,2025-03-13,esl,GOTV,,de_nuke,ESL Match Server #1,SourceTV Demo,164902,64.0,79.772516,2576.0,14069,10329,0,0,casual,0,142,43,143,2917,Team B,3,0,24,0,95292,E8292_M95274_mouz-vs-g2-m2-nuke_esl-pro-league-season-21
