url,url_event,tournament,nspc_tournament,match_id,match_format,match_date,team_1,team_1_result,team_2,team_2_result,winner,event_id,map,map_n,p,demo_filename,checksum
https://www.hltv.org/matches/2380046/falcons-vs-liquid-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,95008,Bo3,2025-03-07 15:25:00,Falcons,2,Liquid,1,Falcons,8292,dust2,m2,,E8292_M95008_falcons-vs-liquid-m2-dust2.dem,d0b1e860a320518e
https://www.hltv.org/matches/2380046/falcons-vs-liquid-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,95008,Bo3,2025-03-07 15:25:00,Falcons,2,Liquid,1,Falcons,8292,ancient,m3,,E8292_M95008_falcons-vs-liquid-m3-ancient.dem,80a3423dfaf8fc79
https://www.hltv.org/matches/2380047/natus-vincere-vs-tyloo-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,95036,Bo3,2025-03-08 06:30:00,Natus Vincere,2,TYLOO,1,Natus Vincere,8292,inferno,m1,,E8292_M95036_natus-vincere-vs-tyloo-m1-inferno.dem,3a26eaf162707dcb
https://www.hltv.org/matches/2380047/natus-vincere-vs-tyloo-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,95036,Bo3,2025-03-08 06:30:00,Natus Vincere,2,TYLOO,1,Natus Vincere,8292,mirage,m2,,E8292_M95036_natus-vincere-vs-tyloo-m2-mirage.dem,39c29b2b4d27fff0
https://www.hltv.org/matches/2380047/natus-vincere-vs-tyloo-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,95036,Bo3,2025-03-08 06:30:00,Natus Vincere,2,TYLOO,1,Natus Vincere,8292,ancient,m3,,E8292_M95036_natus-vincere-vs-tyloo-m3-ancient.dem,c642a293cdd86482
https://www.hltv.org/matches/2380048/eternal-fire-vs-mibr-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,95032,Bo3,2025-03-08 06:30:00,Eternal Fire,2,MIBR,0,Eternal Fire,8292,mirage,m1,,E8292_M95032_eternal-fire-vs-mibr-m1-mirage.dem,5a8d2c911891640f
https://www.hltv.org/matches/2380048/eternal-fire-vs-mibr-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,95032,Bo3,2025-03-08 06:30:00,Eternal Fire,2,MIBR,0,Eternal Fire,8292,inferno,m2,,E8292_M95032_eternal-fire-vs-mibr-m2-inferno.dem,3c05210c0eaa5a20
https://www.hltv.org/matches/2380042/mouz-vs-furia-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94994,Bo3,2025-03-07 11:45:00,MOUZ,2,FURIA,1,MOUZ,8292,train,m1,,E8292_M94994_mouz-vs-furia-m1-train.dem,774413ccce2978cc
https://www.hltv.org/matches/2380042/mouz-vs-furia-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94994,Bo3,2025-03-07 11:45:00,MOUZ,2,FURIA,1,MOUZ,8292,inferno,m2,,E8292_M94994_mouz-vs-furia-m2-inferno.dem,7ffd25047e808c8
https://www.hltv.org/matches/2380042/mouz-vs-furia-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94994,Bo3,2025-03-07 11:45:00,MOUZ,2,FURIA,1,MOUZ,8292,nuke,m3,,E8292_M94994_mouz-vs-furia-m3-nuke.dem,6b97614242d427fd
https://www.hltv.org/matches/2380041/natus-vincere-vs-saw-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94987,Bo3,2025-03-07 11:30:00,Natus Vincere,1,SAW,2,SAW,8292,inferno,m1,,E8292_M94987_natus-vincere-vs-saw-m1-inferno.dem,ab66f8f56f59e280
https://www.hltv.org/matches/2380041/natus-vincere-vs-saw-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94987,Bo3,2025-03-07 11:30:00,Natus Vincere,1,SAW,2,SAW,8292,nuke,m2,,E8292_M94987_natus-vincere-vs-saw-m2-nuke.dem,96f3f563606c58f8
https://www.hltv.org/matches/2380041/natus-vincere-vs-saw-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94987,Bo3,2025-03-07 11:30:00,Natus Vincere,1,SAW,2,SAW,8292,ancient,m3,,E8292_M94987_natus-vincere-vs-saw-m3-ancient.dem,c0d840f360c66e37
https://www.hltv.org/matches/2380045/eternal-fire-vs-3dmax-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94979,Bo3,2025-03-07 09:30:00,Eternal Fire,0,3DMAX,2,3DMAX,8292,inferno,m1,,E8292_M94979_eternal-fire-vs-3dmax-m1-inferno.dem,3f61224a33afc27d
https://www.hltv.org/matches/2380045/eternal-fire-vs-3dmax-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94979,Bo3,2025-03-07 09:30:00,Eternal Fire,0,3DMAX,2,3DMAX,8292,anubis,m2,,E8292_M94979_eternal-fire-vs-3dmax-m2-anubis.dem,88fc716b7d70943a
https://www.hltv.org/matches/2380044/the-mongolz-vs-gamerlegion-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94978,Bo3,2025-03-07 09:00:00,The MongolZ,2,GamerLegion,0,The MongolZ,8292,inferno,m1,1,E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p1.dem,5694d69a84d583a0
https://www.hltv.org/matches/2380044/the-mongolz-vs-gamerlegion-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94978,Bo3,2025-03-07 09:00:00,The MongolZ,2,GamerLegion,0,The MongolZ,8292,inferno,m1,2,E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p2.dem,f74e7f8800fba423
https://www.hltv.org/matches/2380044/the-mongolz-vs-gamerlegion-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94978,Bo3,2025-03-07 09:00:00,The MongolZ,2,GamerLegion,0,The MongolZ,8292,mirage,m2,,E8292_M94978_the-mongolz-vs-gamerlegion-m2-mirage.dem,aa6c8a1d9076bd8d
https://www.hltv.org/matches/2380039/spirit-vs-tyloo-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94971,Bo3,2025-03-07 06:40:00,Spirit,2,TYLOO,0,Spirit,8292,anubis,m1,1,E8292_M94971_spirit-vs-tyloo-m1-anubis-p1.dem,8e69ec2778f53835
https://www.hltv.org/matches/2380039/spirit-vs-tyloo-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94971,Bo3,2025-03-07 06:40:00,Spirit,2,TYLOO,0,Spirit,8292,anubis,m1,2,E8292_M94971_spirit-vs-tyloo-m1-anubis-p2.dem,e5ecb29205711e99
https://www.hltv.org/matches/2380039/spirit-vs-tyloo-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94971,Bo3,2025-03-07 06:40:00,Spirit,2,TYLOO,0,Spirit,8292,nuke,m2,,E8292_M94971_spirit-vs-tyloo-m2-nuke.dem,27228b2ea9f16a3b
https://www.hltv.org/matches/2380043/g2-vs-pain-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94997,Bo3,2025-03-07 14:15:00,G2,2,paiN,0,G2,8292,nuke,m1,,E8292_M94997_g2-vs-pain-m1-nuke.dem,29c91f57fbe190b6
https://www.hltv.org/matches/2380043/g2-vs-pain-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94997,Bo3,2025-03-07 14:15:00,G2,2,paiN,0,G2,8292,inferno,m2,,E8292_M94997_g2-vs-pain-m2-inferno.dem,ea5b5ffc5ce4159f
https://www.hltv.org/matches/2380040/vitality-vs-mibr-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94973,Bo3,2025-03-07 06:30:00,Vitality,2,MIBR,1,Vitality,8292,anubis,m1,,E8292_M94973_vitality-vs-mibr-m1-anubis.dem,6c6ef19118d5c60
https://www.hltv.org/matches/2380040/vitality-vs-mibr-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94973,Bo3,2025-03-07 06:30:00,Vitality,2,MIBR,1,Vitality,8292,inferno,m2,,E8292_M94973_vitality-vs-mibr-m2-inferno.dem,316edd2c51fd0834
https://www.hltv.org/matches/2380040/vitality-vs-mibr-esl-pro-league-season-21,https://www.hltv.org/results?event=8292,ESL Pro League Season 21,esl-pro-league-season-21,94973,Bo3,2025-03-07 06:30:00,Vitality,2,MIBR,1,Vitality,8292,train,m3,,E8292_M94973_vitality-vs-mibr-m3-train.dem,30baf904c1360d06
https://www.hltv.org/matches/2376870/og-vs-3dmax-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92202,Bo3,2024-11-03 10:00:00,OG,1,3DMAX,2,3DMAX,7694,dust2,m1,,E7694_M92202_og-vs-3dmax-m1-dust2.dem,e62e6858e5069513
https://www.hltv.org/matches/2376870/og-vs-3dmax-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92202,Bo3,2024-11-03 10:00:00,OG,1,3DMAX,2,3DMAX,7694,ancient,m2,,E7694_M92202_og-vs-3dmax-m2-ancient.dem,43b62eea1b3a85ee
https://www.hltv.org/matches/2376870/og-vs-3dmax-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92202,Bo3,2024-11-03 10:00:00,OG,1,3DMAX,2,3DMAX,7694,nuke,m3,,E7694_M92202_og-vs-3dmax-m3-nuke.dem,d946caf73ce399d8
https://www.hltv.org/matches/2376869/3dmax-vs-the-mongolz-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92187,Bo3,2024-11-02 16:55:00,3DMAX,0,The MongolZ,2,The MongolZ,7694,anubis,m1,,E7694_M92187_3dmax-vs-the-mongolz-m1-anubis.dem,a262f1e40d9327d2
https://www.hltv.org/matches/2376869/3dmax-vs-the-mongolz-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92187,Bo3,2024-11-02 16:55:00,3DMAX,0,The MongolZ,2,The MongolZ,7694,ancient,m2,,E7694_M92187_3dmax-vs-the-mongolz-m2-ancient.dem,f25ec98ec22bc01d
https://www.hltv.org/matches/2376868/heroic-vs-og-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92181,Bo3,2024-11-02 13:10:00,HEROIC,2,OG,0,HEROIC,7694,dust2,m1,,E7694_M92181_heroic-vs-og-m1-dust2.dem,84dfc12d8138e12f
https://www.hltv.org/matches/2376868/heroic-vs-og-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92181,Bo3,2024-11-02 13:10:00,HEROIC,2,OG,0,HEROIC,7694,ancient,m2,,E7694_M92181_heroic-vs-og-m2-ancient.dem,267d9e36f3b3601d
https://www.hltv.org/matches/2376871/heroic-vs-the-mongolz-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92212,Bo5,2024-11-03 13:30:00,HEROIC,1,The MongolZ,3,The MongolZ,7694,dust2,m1,,E7694_M92212_heroic-vs-the-mongolz-m1-dust2.dem,ded706b1a1ab73bd
https://www.hltv.org/matches/2376871/heroic-vs-the-mongolz-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92212,Bo5,2024-11-03 13:30:00,HEROIC,1,The MongolZ,3,The MongolZ,7694,ancient,m2,,E7694_M92212_heroic-vs-the-mongolz-m2-ancient.dem,abda9e0122ea5ea9
https://www.hltv.org/matches/2376871/heroic-vs-the-mongolz-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92212,Bo5,2024-11-03 13:30:00,HEROIC,1,The MongolZ,3,The MongolZ,7694,anubis,m3,,E7694_M92212_heroic-vs-the-mongolz-m3-anubis.dem,ac88741ce397ccdc
https://www.hltv.org/matches/2376871/heroic-vs-the-mongolz-thunderpick-world-championship-2024-finals,https://www.hltv.org/results?event=7694,Thunderpick World Championship 2024 Finals,thunderpick-world-championship-2024-finals,92212,Bo5,2024-11-03 13:30:00,HEROIC,1,The MongolZ,3,The MongolZ,7694,mirage,m4,,E7694_M92212_heroic-vs-the-mongolz-m4-mirage.dem,15bd8a6545227b73
https://www.hltv.org/matches/2380134/mouz-vs-vitality-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95912,Bo5,2025-03-30 12:30:00,MOUZ,2,Vitality,3,Vitality,7904,inferno,m1,,E7904_M95912_mouz-vs-vitality-m1-inferno.dem,55c390b698a4903d
https://www.hltv.org/matches/2380134/mouz-vs-vitality-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95912,Bo5,2025-03-30 12:30:00,MOUZ,2,Vitality,3,Vitality,7904,mirage,m2,,E7904_M95912_mouz-vs-vitality-m2-mirage.dem,33dbf3f93bf4615e
https://www.hltv.org/matches/2380134/mouz-vs-vitality-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95912,Bo5,2025-03-30 12:30:00,MOUZ,2,Vitality,3,Vitality,7904,dust2,m3,,E7904_M95912_mouz-vs-vitality-m3-dust2.dem,68c490ece276639a
https://www.hltv.org/matches/2380134/mouz-vs-vitality-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95912,Bo5,2025-03-30 12:30:00,MOUZ,2,Vitality,3,Vitality,7904,nuke,m4,,E7904_M95912_mouz-vs-vitality-m4-nuke.dem,7ffc42f406328270
https://www.hltv.org/matches/2380134/mouz-vs-vitality-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95912,Bo5,2025-03-30 12:30:00,MOUZ,2,Vitality,3,Vitality,7904,train,m5,,E7904_M95912_mouz-vs-vitality-m5-train.dem,beedc8ad2a6b8261
https://www.hltv.org/matches/2380133/eternal-fire-vs-mouz-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95853,Bo3,2025-03-29 13:30:00,Eternal Fire,0,MOUZ,2,MOUZ,7904,nuke,m1,,E7904_M95853_eternal-fire-vs-mouz-m1-nuke.dem,73d5c08c045186c6
https://www.hltv.org/matches/2380133/eternal-fire-vs-mouz-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95853,Bo3,2025-03-29 13:30:00,Eternal Fire,0,MOUZ,2,MOUZ,7904,dust2,m2,,E7904_M95853_eternal-fire-vs-mouz-m2-dust2.dem,1223521aaa5d5286
https://www.hltv.org/matches/2380132/vitality-vs-spirit-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95870,Bo3,2025-03-29 17:20:00,Vitality,2,Spirit,1,Vitality,7904,anubis,m1,,E7904_M95870_vitality-vs-spirit-m1-anubis.dem,be1a4009167883ac
https://www.hltv.org/matches/2380132/vitality-vs-spirit-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95870,Bo3,2025-03-29 17:20:00,Vitality,2,Spirit,1,Vitality,7904,nuke,m2,,E7904_M95870_vitality-vs-spirit-m2-nuke.dem,bf44fe4cddfa082f
https://www.hltv.org/matches/2380132/vitality-vs-spirit-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95870,Bo3,2025-03-29 17:20:00,Vitality,2,Spirit,1,Vitality,7904,mirage,m3,,E7904_M95870_vitality-vs-spirit-m3-mirage.dem,eb46e86a0c8ef344
https://www.hltv.org/matches/2380130/spirit-vs-natus-vincere-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95798,Bo3,2025-03-28 16:30:00,Spirit,2,Natus Vincere,0,Spirit,7904,dust2,m1,,E7904_M95798_spirit-vs-natus-vincere-m1-dust2.dem,6887b61a0849c630
https://www.hltv.org/matches/2380130/spirit-vs-natus-vincere-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95798,Bo3,2025-03-28 16:30:00,Spirit,2,Natus Vincere,0,Spirit,7904,anubis,m2,,E7904_M95798_spirit-vs-natus-vincere-m2-anubis.dem,1ab055992fa6adf5
https://www.hltv.org/matches/2380131/mouz-vs-g2-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95789,Bo3,2025-03-28 13:30:00,MOUZ,2,G2,0,MOUZ,7904,inferno,m1,,E7904_M95789_mouz-vs-g2-m1-inferno.dem,9240d42e02192d11
https://www.hltv.org/matches/2380131/mouz-vs-g2-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95789,Bo3,2025-03-28 13:30:00,MOUZ,2,G2,0,MOUZ,7904,nuke,m2,,E7904_M95789_mouz-vs-g2-m2-nuke.dem,1028a0578e67539
https://www.hltv.org/matches/2380129/the-mongolz-vs-g2-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95596,Bo3,2025-03-24 15:05:00,The MongolZ,0,G2,2,G2,7904,ancient,m1,,E7904_M95596_the-mongolz-vs-g2-m1-ancient.dem,89b8802513b7153c
https://www.hltv.org/matches/2380129/the-mongolz-vs-g2-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95596,Bo3,2025-03-24 15:05:00,The MongolZ,0,G2,2,G2,7904,dust2,m2,,E7904_M95596_the-mongolz-vs-g2-m2-dust2.dem,2b62c64f76b4b07b
https://www.hltv.org/matches/2380128/eternal-fire-vs-natus-vincere-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95592,Bo3,2025-03-24 12:35:00,Eternal Fire,2,Natus Vincere,0,Eternal Fire,7904,inferno,m1,,E7904_M95592_eternal-fire-vs-natus-vincere-m1-inferno.dem,c012dade27b4d14e
https://www.hltv.org/matches/2380128/eternal-fire-vs-natus-vincere-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95592,Bo3,2025-03-24 12:35:00,Eternal Fire,2,Natus Vincere,0,Eternal Fire,7904,dust2,m2,,E7904_M95592_eternal-fire-vs-natus-vincere-m2-dust2.dem,7f818e63ddcc876d
https://www.hltv.org/matches/2380126/mouz-vs-vitality-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95575,Bo3,2025-03-24 07:00:00,MOUZ,0,Vitality,2,Vitality,7904,mirage,m1,,E7904_M95575_mouz-vs-vitality-m1-mirage.dem,ed82f20da8e6c3e8
https://www.hltv.org/matches/2380126/mouz-vs-vitality-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95575,Bo3,2025-03-24 07:00:00,MOUZ,0,Vitality,2,Vitality,7904,dust2,m2,,E7904_M95575_mouz-vs-vitality-m2-dust2.dem,18034f73d2236d5d
https://www.hltv.org/matches/2380127/virtuspro-vs-spirit-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95582,Bo3,2025-03-24 09:45:00,Virtus.pro,0,Spirit,2,Spirit,7904,ancient,m1,,E7904_M95582_virtuspro-vs-spirit-m1-ancient.dem,6fc64938652a32cf
https://www.hltv.org/matches/2380127/virtuspro-vs-spirit-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95582,Bo3,2025-03-24 09:45:00,Virtus.pro,0,Spirit,2,Spirit,7904,anubis,m2,,E7904_M95582_virtuspro-vs-spirit-m2-anubis.dem,82cb88175f50da9d
https://www.hltv.org/matches/2380124/liquid-vs-the-mongolz-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95571,Bo3,2025-03-23 14:55:00,Liquid,0,The MongolZ,2,The MongolZ,7904,anubis,m1,,E7904_M95571_liquid-vs-the-mongolz-m1-anubis.dem,161480a4df987986
https://www.hltv.org/matches/2380124/liquid-vs-the-mongolz-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95571,Bo3,2025-03-23 14:55:00,Liquid,0,The MongolZ,2,The MongolZ,7904,ancient,m2,,E7904_M95571_liquid-vs-the-mongolz-m2-ancient.dem,a1520cf31fd7bfc
https://www.hltv.org/matches/2380125/m80-vs-g2-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95572,Bo3,2025-03-23 17:20:00,M80,0,G2,2,G2,7904,ancient,m1,,E7904_M95572_m80-vs-g2-m1-ancient.dem,66dfc3308bcd96b
https://www.hltv.org/matches/2380125/m80-vs-g2-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95572,Bo3,2025-03-23 17:20:00,M80,0,G2,2,G2,7904,inferno,m2,,E7904_M95572_m80-vs-g2-m2-inferno.dem,575cfb3abbbed6c3
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95567,Bo3,2025-03-23 07:00:00,Falcons,1,Virtus.pro,2,Virtus.pro,7904,mirage,m1,,E7904_M95567_falcons-vs-virtuspro-m1-mirage.dem,38e0c519122583ce
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95567,Bo3,2025-03-23 07:00:00,Falcons,1,Virtus.pro,2,Virtus.pro,7904,ancient,m2,,E7904_M95567_falcons-vs-virtuspro-m2-ancient.dem,2ea66c751bc778a1
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95567,Bo3,2025-03-23 07:00:00,Falcons,1,Virtus.pro,2,Virtus.pro,7904,inferno,m3,,E7904_M95567_falcons-vs-virtuspro-m3-inferno.dem,5b04602e28df6ad7
https://www.hltv.org/matches/2380119/the-mongolz-vs-natus-vincere-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95556,Bo3,2025-03-22 17:30:00,The MongolZ,1,Natus Vincere,2,Natus Vincere,7904,dust2,m1,,E7904_M95556_the-mongolz-vs-natus-vincere-m1-dust2.dem,598a8f7e484c24e0
https://www.hltv.org/matches/2380119/the-mongolz-vs-natus-vincere-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95556,Bo3,2025-03-22 17:30:00,The MongolZ,1,Natus Vincere,2,Natus Vincere,7904,inferno,m2,,E7904_M95556_the-mongolz-vs-natus-vincere-m2-inferno.dem,9ad2403270b9b456
https://www.hltv.org/matches/2380119/the-mongolz-vs-natus-vincere-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95556,Bo3,2025-03-22 17:30:00,The MongolZ,1,Natus Vincere,2,Natus Vincere,7904,mirage,m3,,E7904_M95556_the-mongolz-vs-natus-vincere-m3-mirage.dem,cb9f7f6139007945
https://www.hltv.org/matches/2380123/faze-vs-spirit-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95569,Bo3,2025-03-23 12:10:00,FaZe,0,Spirit,2,Spirit,7904,anubis,m1,,E7904_M95569_faze-vs-spirit-m1-anubis.dem,a8d2d89cb330a695
https://www.hltv.org/matches/2380123/faze-vs-spirit-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95569,Bo3,2025-03-23 12:10:00,FaZe,0,Spirit,2,Spirit,7904,nuke,m2,,E7904_M95569_faze-vs-spirit-m2-nuke.dem,e170974178350f6c
https://www.hltv.org/matches/2380117/m80-vs-furia-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95544,Bo3,2025-03-22 10:20:00,M80,2,FURIA,1,M80,7904,dust2,m1,,E7904_M95544_m80-vs-furia-m1-dust2.dem,c581652530990eca
https://www.hltv.org/matches/2380117/m80-vs-furia-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95544,Bo3,2025-03-22 10:20:00,M80,2,FURIA,1,M80,7904,train,m2,,E7904_M95544_m80-vs-furia-m2-train.dem,e1f186264b5f7a75
https://www.hltv.org/matches/2380117/m80-vs-furia-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95544,Bo3,2025-03-22 10:20:00,M80,2,FURIA,1,M80,7904,inferno,m3,,E7904_M95544_m80-vs-furia-m3-inferno.dem,dac0189e7790611d
https://www.hltv.org/matches/2380116/imperial-vs-liquid-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95532,Bo3,2025-03-22 07:00:00,Imperial,1,Liquid,2,Liquid,7904,dust2,m1,,E7904_M95532_imperial-vs-liquid-m1-dust2.dem,3d9e3bc7ece9a3d4
https://www.hltv.org/matches/2380116/imperial-vs-liquid-blast-open-lisbon-2025,https://www.hltv.org/results?event=7904,BLAST Open Lisbon 2025,blast-open-lisbon-2025,95532,Bo3,2025-03-22 07:00:00,Imperial,1,Liquid,2,Liquid,7904,nuke,m2,,E7904_M95532_imperial-vs-liquid-m2-nuke.dem,982226b3bdb90cc4
